x, true, terminal, branch, dgm, bsde
-2.424242424242422089e-01,-7.023294832816397992e-01,-5.270773374345126827e-01,-7.117202877998352051e-01,-7.067230939865112305e-01,-6.953873038291931152e-01
-8.080808080808044025e-02,-6.870015849228154892e-01,-5.090336349598442167e-01,-6.964005231857299805e-01,-6.916141510009765625e-01,-6.841721534729003906e-01
8.080808080808132843e-02,-6.712538541174226658e-01,-4.909663650401556723e-01,-6.822049617767333984e-01,-6.761050224304199219e-01,-6.738047003746032715e-01
2.424242424242439853e-01,-6.551115698477754101e-01,-4.729226625654870952e-01,-6.662285327911376953e-01,-6.602073907852172852e-01,-6.618848443031311035e-01
4.040404040404048658e-01,-6.386034009287647750e-01,-4.549494170098921098e-01,-6.470015645027160645e-01,-6.439341306686401367e-01,-6.469076871871948242e-01
5.656565656565657463e-01,-6.217612798289471332e-01,-4.370927870130182358e-01,-6.272359490394592285e-01,-6.273006200790405273e-01,-6.288975477218627930e-01
7.272727272727284031e-01,-6.046202187289475560e-01,-4.193977309982641621e-01,-6.089063882827758789e-01,-6.103260517120361328e-01,-6.090447306632995605e-01
8.888888888888892836e-01,-5.872180683024926795e-01,-4.019075638499541858e-01,-5.919431447982788086e-01,-5.930352210998535156e-01,-5.888429880142211914e-01
1.050505050505051940e+00,-5.695952214214194953e-01,-3.846635487090446781e-01,-5.754991769790649414e-01,-5.754595994949340820e-01,-5.693755149841308594e-01
1.212121212121212821e+00,-5.517942657386558647e-01,-3.677045316754711246e-01,-5.588205456733703613e-01,-5.576382875442504883e-01,-5.510580539703369141e-01
1.373737373737373701e+00,-5.338595908117180766e-01,-3.510666256946720631e-01,-5.414995551109313965e-01,-5.396175980567932129e-01,-5.337706208229064941e-01
1.535353535353536358e+00,-5.158369570096824619e-01,-3.347829482356770026e-01,-5.234465003013610840e-01,-5.214509963989257812e-01,-5.171340703964233398e-01
1.696969696969697239e+00,-4.977730348169062680e-01,-3.188834156223318006e-01,-5.047763586044311523e-01,-5.031979084014892578e-01,-5.007441639900207520e-01
1.858585858585859896e+00,-4.797149242331849583e-01,-3.033945951403727581e-01,-4.857011437416076660e-01,-4.849214851856231689e-01,-4.843020439147949219e-01
2.020202020202020776e+00,-4.617096647122817532e-01,-2.883396143871336248e-01,-4.664537310600280762e-01,-4.666868746280670166e-01,-4.676450490951538086e-01
2.181818181818183433e+00,-4.438037464368452811e-01,-2.737381258228029357e-01,-4.472432732582092285e-01,-4.485595822334289551e-01,-4.507293403148651123e-01
2.343434343434344314e+00,-4.260426336773215916e-01,-2.596063231736039922e-01,-4.282382726669311523e-01,-4.306032359600067139e-01,-4.335921108722686768e-01
2.505050505050505194e+00,-4.084703105284139824e-01,-2.459570052636548265e-01,-4.095630645751953125e-01,-4.128779768943786621e-01,-4.163166880607604980e-01
2.666666666666667851e+00,-3.911288584849055838e-01,-2.327996820333186889e-01,-3.913033604621887207e-01,-3.954393863677978516e-01,-3.990074694156646729e-01
2.828282828282828731e+00,-3.740580741560506350e-01,-2.201407169421151777e-01,-3.735134601593017578e-01,-3.783371746540069580e-01,-3.817727565765380859e-01
2.989898989898991388e+00,-3.572951339883628785e-01,-2.079834996449543283e-01,-3.562246561050415039e-01,-3.616150319576263428e-01,-3.647132217884063721e-01
3.151515151515152269e+00,-3.408743112468609615e-01,-1.963286427518471378e-01,-3.394529223442077637e-01,-3.453100621700286865e-01,-3.479190170764923096e-01
