x, true, terminal, branch, dgm, bsde
-5.414141414141413478e+00,-9.597389820060517884e-01,-9.184355065662489492e-01,-9.547021985054016113e-01,-9.609298706054687500e-01,-9.559718966484069824e-01
-5.252525252525252597e+00,-9.568515062386739878e-01,-9.128547653818133156e-01,-9.518297314643859863e-01,-9.581427574157714844e-01,-9.526618123054504395e-01
-5.090909090909090828e+00,-9.537669197863634096e-01,-9.069308767822752415e-01,-9.487838745117187500e-01,-9.551750421524047852e-01,-9.492322802543640137e-01
-4.929292929292929060e+00,-9.504732369784818502e-01,-9.006481261306926722e-01,-9.455571174621582031e-01,-9.520157575607299805e-01,-9.456938505172729492e-01
-4.767676767676767291e+00,-9.469579588321618280e-01,-8.939908253949176986e-01,-9.421421289443969727e-01,-9.486543536186218262e-01,-9.420439600944519043e-01
-4.606060606060605522e+00,-9.432080838056788874e-01,-8.869434334234029826e-01,-9.385311007499694824e-01,-9.450789690017700195e-01,-9.382661581039428711e-01
-4.444444444444444642e+00,-9.392101247734436775e-01,-8.794906913561219008e-01,-9.347163438796997070e-01,-9.412773251533508301e-01,-9.343315362930297852e-01
-4.282828282828281985e+00,-9.349501330894834927e-01,-8.716177734305271541e-01,-9.306889772415161133e-01,-9.372364878654479980e-01,-9.302033185958862305e-01
-4.121212121212121104e+00,-9.304137306552814346e-01,-8.633104531508515311e-01,-9.264403581619262695e-01,-9.329430460929870605e-01,-9.258433580398559570e-01
-3.959595959595959336e+00,-9.255861509467568915e-01,-8.545552844371662182e-01,-9.219608306884765625e-01,-9.283827543258666992e-01,-9.212175607681274414e-01
-3.797979797979797567e+00,-9.204522899802844993e-01,-8.453397969574052428e-01,-9.172398447990417480e-01,-9.235407710075378418e-01,-9.163017272949218750e-01
-3.636363636363635798e+00,-9.149967682046711293e-01,-8.356527043724281123e-01,-9.122661352157592773e-01,-9.184015393257141113e-01,-9.110757708549499512e-01
-3.474747474747474030e+00,-9.092040042901409214e-01,-8.254841236957941586e-01,-9.070266485214233398e-01,-9.129483103752136230e-01,-9.055196642875671387e-01
-3.313131313131313149e+00,-9.030583017413273961e-01,-8.148258033945940948e-01,-9.015062451362609863e-01,-9.071645736694335938e-01,-8.996012806892395020e-01
-3.151515151515151381e+00,-8.965439491834159558e-01,-8.036713572481528622e-01,-8.956863284111022949e-01,-9.010321497917175293e-01,-8.932729959487915039e-01
-2.989898989898989612e+00,-8.896453350530681981e-01,-7.920165003550455607e-01,-8.895451426506042480e-01,-8.945326805114746094e-01,-8.864801526069641113e-01
-2.828282828282827843e+00,-8.823470772627859393e-01,-7.798592830578847668e-01,-8.830567598342895508e-01,-8.876469731330871582e-01,-8.791756629943847656e-01
-2.666666666666666075e+00,-8.746341681934592938e-01,-7.672003179666810890e-01,-8.761904835700988770e-01,-8.803555369377136230e-01,-8.713351488113403320e-01
-2.505050505050504306e+00,-8.664921351002179417e-01,-7.540429947363451735e-01,-8.689125180244445801e-01,-8.726384043693542480e-01,-8.629534840583801270e-01
-2.343434343434342537e+00,-8.579072156877685096e-01,-7.403936768263957857e-01,-8.611854314804077148e-01,-8.644760251045227051e-01,-8.540422320365905762e-01
-2.181818181818181657e+00,-8.488665482212744973e-01,-7.262618741771968978e-01,-8.529703021049499512e-01,-8.558484911918640137e-01,-8.446388244628906250e-01
-2.020202020202019888e+00,-8.393583750879262118e-01,-7.116603856128662642e-01,-8.442295193672180176e-01,-8.467375040054321289e-01,-8.348148465156555176e-01
-1.858585858585858119e+00,-8.293722582159945844e-01,-6.966054048596270754e-01,-8.349291682243347168e-01,-8.371254801750183105e-01,-8.246719241142272949e-01
-1.696969696969696351e+00,-8.188993041992722599e-01,-6.811165843776680884e-01,-8.250446319580078125e-01,-8.269971609115600586e-01,-8.143211603164672852e-01
