x, true, terminal, branch, dgm, bsde
-1.212121212121211045e-01,1.340764690204322707e-01,1.458549101889279262e-02,1.118037104606628418e-01,1.814444065093994141e-01,9.908672422170639038e-02
-4.040404040404022012e-02,1.916350892879825907e-01,1.631155423341576005e-03,1.838579475879669189e-01,2.263083010911941528e-01,1.640580296516418457e-01
4.040404040404066421e-02,2.562196765436031143e-01,1.631155423341576005e-03,2.649434804916381836e-01,2.779538035392761230e-01,2.348370552062988281e-01
1.212121212121219926e-01,3.263529947435758194e-01,1.458549101889301293e-02,3.511557281017303467e-01,3.356112539768218994e-01,3.090728223323822021e-01
2.020202020202024329e-01,4.006752309700414294e-01,4.000133341333919623e-02,4.385245442390441895e-01,3.984859585762023926e-01,3.852666318416595459e-01
2.828282828282828731e-01,4.779842742609675121e-01,7.695348329978572710e-02,5.249488949775695801e-01,4.657832086086273193e-01,4.629643857479095459e-01
3.636363636363642016e-01,5.572517206405427359e-01,1.241903802313842203e-01,6.097186803817749023e-01,5.367256999015808105e-01,5.421755909919738770e-01
4.444444444444446418e-01,6.376214201438822338e-01,1.802618238309442456e-01,6.924421787261962891e-01,6.105670332908630371e-01,6.227119565010070801e-01
5.252525252525259702e-01,7.183970722496080263e-01,2.436441430425401178e-01,7.726873159408569336e-01,6.865986585617065430e-01,7.041370868682861328e-01
6.060606060606064105e-01,7.990240917882456273e-01,3.128449097510487276e-01,8.501169085502624512e-01,7.641594409942626953e-01,7.860034108161926270e-01
6.868686868686868507e-01,8.790694469570525804e-01,3.864783911071204558e-01,9.247274398803710938e-01,8.426424860954284668e-01,8.679009675979614258e-01
7.676767676767681792e-01,9.582018178450076862e-01,4.633110460574265121e-01,9.969139099121093750e-01,9.215029478073120117e-01,9.493626356124877930e-01
8.484848484848486194e-01,1.036173388127989092e+00,5.422815795111282089e-01,1.067317366600036621e+00,1.000265359878540039e+00,1.029840826988220215e+00
9.292929292929299478e-01,1.112803869367745335e+00,6.225022389602036244e-01,1.136588335037231445e+00,1.078525781631469727e+00,1.108779668807983398e+00
1.010101010101010388e+00,1.187966908889602102e+00,7.032480201886149862e-01,1.205203175544738770e+00,1.155954360961914062e+00,1.185754060745239258e+00
1.090909090909091717e+00,1.261578776398959878e+00,7.839392803894819073e-01,1.273390531539916992e+00,1.232290029525756836e+00,1.260578513145446777e+00
1.171717171717172157e+00,1.333589097270895696e+00,8.641217407010765017e-01,1.341158390045166016e+00,1.307334899902343750e+00,1.333299875259399414e+00
1.252525252525252597e+00,1.403973352925693030e+00,9.434464580548350687e-01,1.408376574516296387e+00,1.380946516990661621e+00,1.404091954231262207e+00
1.333333333333333925e+00,1.472726866892198672e+00,1.021651247531981888e+00,1.474861025810241699e+00,1.453027486801147461e+00,1.473149895668029785e+00
1.414141414141414366e+00,1.539860016996423608e+00,1.098544266084586107e+00,1.540437459945678711e+00,1.523519039154052734e+00,1.540629386901855469e+00
1.494949494949495694e+00,1.605394446111057860e+00,1.173989975864952795e+00,1.604967474937438965e+00,1.592390894889831543e+00,1.606632590293884277e+00
1.575757575757576134e+00,1.669360078327775110e+00,1.247897418755938848e+00,1.668351888656616211e+00,1.659635543823242188e+00,1.671211242675781250e+00
1.656565656565657463e+00,1.731792780179859825e+00,1.320210586563060673e+00,1.730520486831665039e+00,1.725260972976684570e+00,1.734380960464477539e+00
1.737373737373737903e+00,1.792732535760174883e+00,1.390900611868245207e+00,1.791423201560974121e+00,1.789288163185119629e+00,1.796137809753417969e+00
1.818181818181818343e+00,1.852222029622856647e+00,1.459959496156626013e+00,1.851023077964782715e+00,1.851743698120117188e+00,1.856471419334411621e+00
1.898989898989899672e+00,1.910305552275727514e+00,1.527395110472400175e+00,1.909294843673706055e+00,1.912659645080566406e+00,1.915376663208007812e+00
1.979797979797980112e+00,1.967028160239834955e+00,1.593227234681948046e+00,1.966225862503051758e+00,1.972069382667541504e+00,1.972859621047973633e+00
2.060606060606061440e+00,2.022435036573412948e+00,1.657484435791502841e+00,2.021818637847900391e+00,2.030006885528564453e+00,2.028939723968505859e+00
2.141414141414141881e+00,2.076571008947930341e+00,1.720201619038345786e+00,2.076088666915893555e+00,2.086503982543945312e+00,2.083649873733520508e+00
2.222222222222222321e+00,2.129480191305014980e+00,1.781418115433322624e+00,2.129067659378051758e+00,2.141592025756835938e+00,2.137032032012939453e+00
2.303030303030303649e+00,2.181205722236836397e+00,1.841176195269111471e+00,2.180795669555664062e+00,2.195297956466674805e+00,2.189131736755371094e+00
2.383838383838384090e+00,2.231789578876241187e+00,1.899519918778524108e+00,2.231324195861816406e+00,2.247648954391479492e+00,2.239995479583740234e+00
2.464646464646465418e+00,2.281272449551872583e+00,1.956494252963208780e+00,2.280707120895385742e+00,2.298666954040527344e+00,2.289667606353759766e+00
2.545454545454545858e+00,2.329693651998107295e+00,2.012144398103185239e+00,2.329000473022460938e+00,2.348372220993041992e+00,2.338185548782348633e+00
2.626262626262627187e+00,2.377091086703567058e+00,2.066515279121818871e+00,2.376260519027709961e+00,2.396783351898193359e+00,2.385582447052001953e+00
2.707070707070707627e+00,2.423501217189854451e+00,2.119651166309552526e+00,2.422541141510009766e+00,2.443916082382202148e+00,2.431886196136474609e+00
2.787878787878788067e+00,2.468959070757059671e+00,2.171595397337048094e+00,2.467891216278076172e+00,2.489784717559814453e+00,2.477122306823730469e+00
2.868686868686869396e+00,2.513498254611820748e+00,2.222390178383406134e+00,2.512356281280517578e+00,2.534402608871459961e+00,2.521316528320312500e+00
2.949494949494949836e+00,2.557150983384267828e+00,2.272076446874506939e+00,2.555973529815673828e+00,2.577781915664672852e+00,2.564494609832763672e+00
3.030303030303031164e+00,2.599948114902754792e+00,2.320693782020256002e+00,2.598777055740356445e+00,2.619933605194091797e+00,2.606686115264892578e+00
3.111111111111111605e+00,2.641919191777674758e+00,2.368280352259441113e+00,2.640794515609741211e+00,2.660869359970092773e+00,2.647924423217773438e+00
3.191919191919192933e+00,2.683092486885693795e+00,2.414872891028485569e+00,2.682050228118896484e+00,2.700600147247314453e+00,2.688246011734008789e+00
3.272727272727273373e+00,2.723495051273018941e+00,2.460506694093939739e+00,2.722565412521362305e+00,2.739137411117553711e+00,2.727691650390625000e+00
3.353535353535353813e+00,2.763152763334447481e+00,2.505215633129961539e+00,2.762360095977783203e+00,2.776493787765502930e+00,2.766304731369018555e+00
3.434343434343435142e+00,2.802090378392287029e+00,2.549032181361640781e+00,2.801452159881591797e+00,2.812680721282958984e+00,2.804131746292114258e+00
3.515151515151515582e+00,2.840331578010557134e+00,2.591987447996341842e+00,2.839858531951904297e+00,2.847712993621826172e+00,2.841220140457153320e+00
3.595959595959596911e+00,2.877899018546646648e+00,2.634111218878294469e+00,2.877595424652099609e+00,2.881604433059692383e+00,2.877618312835693359e+00
3.676767676767677351e+00,2.914814378574021259e+00,2.675432001365870338e+00,2.914679050445556641e+00,2.914370059967041016e+00,2.913374423980712891e+00
3.757575757575757791e+00,2.951098404912912532e+00,2.715977071877504478e+00,2.951121807098388672e+00,2.946027040481567383e+00,2.948536634445190430e+00
3.838383838383839120e+00,2.986770957086900768e+00,2.755772524905464760e+00,2.986936330795288086e+00,2.976592540740966797e+00,2.983150005340576172e+00
3.919191919191919560e+00,3.021851050086556523e+00,2.794843322576124667e+00,3.022131681442260742e+00,3.006083965301513672e+00,3.017259120941162109e+00
4.000000000000000000e+00,3.056356895370425875e+00,2.833213344056216165e+00,3.056715488433837891e+00,3.034521818161010742e+00,3.050904750823974609e+00
