x, true, terminal, branch, dgm
-2.070707070707070940e+00,3.404911061855685972e+01,4.663486537266172149e+01,3.781315231323242188e+01,3.300847473144531250e+02
-1.969696969696969724e+00,3.151857945076478984e+01,4.299424528536066958e+01,3.584103393554687500e+01,3.300720825195312500e+02
-1.868686868686868952e+00,2.917820941234037591e+01,3.969263941291949038e+01,3.393951797485351562e+01,3.300602416992187500e+02
-1.767676767676767735e+00,2.699660749343755839e+01,3.668876088803167335e+01,3.207151031494140625e+01,3.300493774414062500e+02
-1.666666666666666519e+00,2.494487913306395654e+01,3.394382129224440803e+01,3.021049880981445312e+01,3.300394897460937500e+02
-1.565656565656565746e+00,2.299662821908081156e+01,3.142153065595851302e+01,2.833836364746093750e+01,3.300306091308593750e+02
-1.464646464646464530e+00,2.112795708820300433e+01,2.908809745842843242e+01,2.644520568847656250e+01,3.300228881835937500e+02
-1.363636363636363757e+00,1.931746652599908387e+01,2.691222862776227842e+01,2.452695083618164062e+01,3.300163879394531250e+02
-1.262626262626262541e+00,1.754625576689121758e+01,2.486512954092178518e+01,2.258286094665527344e+01,3.300110473632812500e+02
-1.161616161616161769e+00,1.579792249415524097e+01,2.292050402372236206e+01,2.061238670349121094e+01,3.300070190429687500e+02
-1.060606060606060552e+00,1.405856283992060440e+01,2.105455435083302618e+01,1.861614227294921875e+01,3.300043334960937500e+02
-9.595959595959593358e-01,1.231677138517043346e+01,1.924598124577646630e+01,1.659351730346679688e+01,3.300031127929687500e+02
-8.585858585858590075e-01,1.056364115974149698e+01,1.747598388092902155e+01,1.454286479949951172e+01,3.300032653808593750e+02
-7.575757575757577911e-01,8.792763642324171514e+00,1.572825987752063526e+01,1.246320533752441406e+01,3.300049438476562500e+02
-6.565656565656565746e-01,7.000228760462511524e+00,1.398900530563493305e+01,1.035436058044433594e+01,3.300081176757812500e+02
-5.555555555555553582e-01,5.184624890554212051e+00,1.224691468420917673e+01,8.217235565185546875e+00,3.300128784179687500e+02
-4.545454545454550299e-01,3.347038857850623383e+00,1.049318098103427843e+01,6.056786060333251953e+00,3.300192260742187500e+02
-3.535353535353538135e-01,1.491055936456693543e+00,8.721495612754763371e+00,3.880233287811279297e+00,3.300272216796875000e+02
-2.525252525252525970e-01,-3.772401506689373463e-01,6.928048444868832867e+00,1.699081420898437500e+00,3.300368652343750000e+02
-1.515151515151513806e-01,-2.249267231713999671e+00,5.111527791728326164e+00,-4.718024134635925293e-01,3.300481567382812500e+02
-5.050505050505016413e-02,-4.113944686012581009e+00,3.273120416538722655e+00,-2.613740444183349609e+00,3.300611267089843750e+02
5.050505050505016413e-02,-5.957693444045104592e+00,1.416511531359165410e+00,-4.706931114196777344e+00,3.300757751464843750e+02
1.515151515151513806e-01,-7.764435987438402798e+00,-4.521152028976080928e-01,-6.728547573089599609e+00,3.300921020507812500e+02
2.525252525252525970e-01,-9.515596348965612350e+00,-2.324077676465166498e+00,-8.656579971313476562e+00,3.301100769042968750e+02
3.535353535353538135e-01,-1.119010011254624359e+01,-4.188195330723450738e+00,-1.046860027313232422e+01,3.301297912597656250e+02
4.545454545454541417e-01,-1.276437441324614142e+01,-6.030789158198740729e+00,-1.214089298248291016e+01,3.301511230468750000e+02
5.555555555555553582e-01,-1.421234793727755275e+01,-7.835681702563722872e+00,-1.364710712432861328e+01,3.301741027832031250e+02
6.565656565656565746e-01,-1.550545092199904218e+01,-9.584197058637382582e+00,-1.495501422882080078e+01,3.301986389160156250e+02
7.575757575757577911e-01,-1.661261515591554527e+01,-1.125516087238509044e+01,-1.601888656616210938e+01,3.302247619628906250e+02
8.585858585858581193e-01,-1.750027397867832946e+01,-1.282490034091854270e+01,-1.677138900756835938e+01,3.302524414062500000e+02
9.595959595959593358e-01,-1.813236228108505799e+01,-1.426724421249584296e+01,-1.711514663696289062e+01,3.302815551757812500e+02
1.060606060606060552e+00,-1.847031650507971534e+01,-1.555352278652141251e+01,-1.693488502502441406e+01,3.303121643066406250e+02
1.161616161616161769e+00,-1.847307464375266051e+01,-1.665256791354602939e+01,-1.616565704345703125e+01,3.303441162109375000e+02
1.262626262626262097e+00,-1.809707624134059856e+01,-1.753071299526682836e+01,-1.489245796203613281e+01,3.303773803710937500e+02
1.363636363636363313e+00,-1.729626239322659487e+01,-1.815179298452731871e+01,-1.333111381530761719e+01,3.304119873046875000e+02
1.464646464646464530e+00,-1.602207574594005024e+01,-1.847714438531734515e+01,-1.165118980407714844e+01,3.304477233886718750e+02
1.565656565656565746e+00,-1.422346049715676486e+01,-1.846560525277310916e+01,-9.869726181030273438e+00,3.304845886230468750e+02
1.666666666666666963e+00,-1.184686239569884947e+01,-1.807351519317717958e+01,-7.894307136535644531e+00,3.305225219726562500e+02
1.767676767676767291e+00,-8.836228741534824849e+00,-1.725471536395848204e+01,-5.597760200500488281e+00,3.305614318847656250e+02
