x, true, terminal, branch, dgm, bsde
-4.000000000000000000e+00,2.583997552432231171e+00,2.833213344056216165e+00,2.582398891448974609e+00,2.557595968246459961e+00,2.588625907897949219e+00
-3.919191919191919116e+00,2.540883103650158237e+00,2.794843322576124223e+00,2.539524555206298828e+00,2.558786869049072266e+00,2.545422792434692383e+00
-3.838383838383838231e+00,2.496901642391834653e+00,2.755772524905464316e+00,2.495762348175048828e+00,2.559996604919433594e+00,2.501364946365356445e+00
-3.757575757575757791e+00,2.452021806636008439e+00,2.715977071877504478e+00,2.451084852218627930e+00,2.561234474182128906e+00,2.456436634063720703e+00
-3.676767676767676907e+00,2.406210863344959705e+00,2.675432001365870338e+00,2.405459642410278320e+00,2.562511920928955078e+00,2.410618066787719727e+00
-3.595959595959596022e+00,2.359434675466292042e+00,2.634111218878294025e+00,2.358850002288818359e+00,2.563839435577392578e+00,2.363880157470703125e+00
-3.515151515151515138e+00,2.311657678277935890e+00,2.591987447996341398e+00,2.311215877532958984e+00,2.565231800079345703e+00,2.316190242767333984e+00
-3.434343434343434254e+00,2.262842868507505045e+00,2.549032181361639893e+00,2.262513160705566406e+00,2.566701412200927734e+00,2.267511606216430664e+00
-3.353535353535353369e+00,2.212951810598956737e+00,2.505215633129961095e+00,2.212696552276611328e+00,2.568262338638305664e+00,2.217802524566650391e+00
-3.272727272727272485e+00,2.161944665690416656e+00,2.460506694093939295e+00,2.161717653274536133e+00,2.569929122924804688e+00,2.167018175125122070e+00
-3.191919191919192045e+00,2.109780250373380461e+00,2.414872891028485125e+00,2.109526157379150391e+00,2.571714878082275391e+00,2.115113019943237305e+00
-3.111111111111111160e+00,2.056416134209345881e+00,2.368280352259440669e+00,2.056073188781738281e+00,2.573633670806884766e+00,2.062041521072387695e+00
-3.030303030303030276e+00,2.001808787391626598e+00,2.320693782020255114e+00,2.001307487487792969e+00,2.575696706771850586e+00,2.007759332656860352e+00
-2.949494949494949392e+00,1.945913792991712077e+00,2.272076446874506495e+00,1.945181846618652344e+00,2.577915191650390625e+00,1.952222824096679688e+00
-2.868686868686868507e+00,1.888686142089500475e+00,2.222390178383405690e+00,1.887653350830078125e+00,2.580296993255615234e+00,1.895392179489135742e+00
-2.787878787878788067e+00,1.830080634965251640e+00,2.171595397337048094e+00,1.828685164451599121e+00,2.582848310470581055e+00,1.837226510047912598e+00
-2.707070707070706739e+00,1.770052417688278812e+00,2.119651166309552082e+00,1.768252611160278320e+00,2.585572719573974609e+00,1.777683854103088379e+00
-2.626262626262626299e+00,1.708557691191146422e+00,2.066515279121818427e+00,1.706344008445739746e+00,2.588470935821533203e+00,1.716720223426818848e+00
-2.545454545454545414e+00,1.645554639649790651e+00,2.012144398103184795e+00,1.642965912818908691e+00,2.591539859771728516e+00,1.654285073280334473e+00
-2.464646464646464530e+00,1.581004637145247749e+00,1.956494252963208114e+00,1.578145384788513184e+00,2.594774007797241211e+00,1.590323209762573242e+00
-2.383838383838383645e+00,1.514873806660337996e+00,1.899519918778523664e+00,1.511925578117370605e+00,2.598165750503540039e+00,1.524772882461547852e+00
-2.303030303030302761e+00,1.447135023984964741e+00,1.841176195269110805e+00,1.444363713264465332e+00,2.601702928543090820e+00,1.457573533058166504e+00
-2.222222222222222321e+00,1.377770481536990888e+00,1.781418115433322624e+00,1.375513195991516113e+00,2.605374574661254883e+00,1.388665914535522461e+00
-2.141414141414140992e+00,1.306774953735166722e+00,1.720201619038345120e+00,1.305394172668457031e+00,2.609165906906127930e+00,1.318000078201293945e+00
-2.060606060606060552e+00,1.234159936233948152e+00,1.657484435791501953e+00,1.233947277069091797e+00,2.613062858581542969e+00,1.245544910430908203e+00
-1.979797979797979668e+00,1.159958865032767905e+00,1.593227234681947602e+00,1.160944938659667969e+00,2.617050647735595703e+00,1.171289682388305664e+00
-1.898989898989898784e+00,1.084233655625364889e+00,1.527395110472399509e+00,1.085899949073791504e+00,2.621116876602172852e+00,1.095250487327575684e+00
-1.818181818181817899e+00,1.007082831703690617e+00,1.459959496156625569e+00,1.008207559585571289e+00,2.625247240066528320e+00,1.017470955848693848e+00
-1.737373737373737015e+00,9.286515278709362997e-01,1.390900611868244541e+00,9.279969334602355957e-01,2.629430294036865234e+00,9.380200505256652832e-01
-1.656565656565656575e+00,8.491436350168777292e-01,1.320210586563059785e+00,8.468716740608215332e-01,2.633655071258544922e+00,8.569923639297485352e-01
-1.575757575757575690e+00,7.688362843302136707e-01,1.247897418755938403e+00,7.664664983749389648e-01,2.637910366058349609e+00,7.745078802108764648e-01
-1.494949494949494806e+00,6.880966970619789569e-01,1.173989975864951907e+00,6.870890855789184570e-01,2.642186641693115234e+00,6.907153129577636719e-01
-1.414141414141413922e+00,6.074011073077004719e-01,1.098544266084585441e+00,6.085355281829833984e-01,2.646472930908203125e+00,6.058053374290466309e-01
-1.333333333333333037e+00,5.273549257172009952e-01,1.021651247531980999e+00,5.307890772819519043e-01,2.650758028030395508e+00,5.200369954109191895e-01
-1.252525252525252153e+00,4.487124826554136359e-01,9.434464580548347357e-01,4.536064267158508301e-01,2.655029773712158203e+00,4.337871670722961426e-01
-1.171717171717171269e+00,3.723935283103200211e-01,8.641217407010755025e-01,3.748442232608795166e-01,2.659276485443115234e+00,3.476325869560241699e-01
-1.090909090909090828e+00,2.994922225597992926e-01,7.839392803894809081e-01,2.833355069160461426e-01,2.663484811782836914e+00,2.624651789665222168e-01
-1.010101010101009944e+00,2.312728512399926106e-01,7.032480201886145421e-01,1.890784054994583130e-01,2.667641401290893555e+00,1.796147078275680542e-01
-9.292929292929290597e-01,1.691454815941181578e-01,6.225022389602028472e-01,1.453066766262054443e-01,2.671734094619750977e+00,1.009498834609985352e-01
-8.484848484848481753e-01,1.146150804240317900e-01,5.422815795111277648e-01,1.123706698417663574e-01,2.675751447677612305e+00,2.888829447329044342e-02
-7.676767676767672910e-01,6.920031179334656946e-02,4.633110460574256795e-01,7.758761197328567505e-02,2.679682254791259766e+00,-3.368376195430755615e-02
-6.868686868686864067e-01,3.432403834324546793e-02,3.864783911071200118e-01,5.257237702608108521e-02,2.683518886566162109e+00,-8.356025069952011108e-02
-6.060606060606059664e-01,1.118605431742875078e-02,3.128449097510483945e-01,4.438541084527969360e-02,2.687255144119262695e+00,-1.174571663141250610e-01
-5.252525252525250821e-01,6.374867937384315775e-04,2.436441430425394239e-01,3.004187345504760742e-02,2.690886020660400391e+00,-1.323831379413604736e-01
-4.444444444444441977e-01,3.081666537408114370e-03,1.802618238309438570e-01,-3.690272942185401917e-02,2.694410800933837891e+00,-1.261596232652664185e-01
-3.636363636363633134e-01,1.842426732605850423e-02,1.241903802313836375e-01,-9.895445778965950012e-03,2.697829484939575195e+00,-9.836824238300323486e-02
-2.828282828282824291e-01,4.608513242896880580e-02,7.695348329978553281e-02,3.786209970712661743e-03,2.701143741607666016e+00,-5.177998542785644531e-02
-2.020202020202015447e-01,8.506878805533647780e-02,4.000133341333877296e-02,-1.170481182634830475e-02,2.704358100891113281e+00,7.658652961254119873e-03
-1.212121212121211045e-01,1.340764690204322707e-01,1.458549101889279262e-02,5.202841758728027344e-02,2.707476139068603516e+00,7.373214513063430786e-02
-4.040404040404022012e-02,1.916350892879825907e-01,1.631155423341576005e-03,1.638638079166412354e-01,2.710503339767456055e+00,1.438157111406326294e-01
4.040404040404066421e-02,2.562196765436031143e-01,1.631155423341576005e-03,2.714015543460845947e-01,2.713442325592041016e+00,2.188273668289184570e-01
1.212121212121219926e-01,3.263529947435758194e-01,1.458549101889301293e-02,3.222565352916717529e-01,2.716295003890991211e+00,2.986015677452087402e-01
2.020202020202024329e-01,4.006752309700414294e-01,4.000133341333919623e-02,3.908322155475616455e-01,2.719061613082885742e+00,3.808028101921081543e-01
2.828282828282828731e-01,4.779842742609675121e-01,7.695348329978572710e-02,4.715580344200134277e-01,2.721739053726196289e+00,4.637530446052551270e-01
3.636363636363642016e-01,5.572517206405427359e-01,1.241903802313842203e-01,5.918474793434143066e-01,2.724318504333496094e+00,5.472689867019653320e-01
4.444444444444446418e-01,6.376214201438822338e-01,1.802618238309442456e-01,6.481692194938659668e-01,2.726788759231567383e+00,6.313382387161254883e-01
5.252525252525259702e-01,7.183970722496080263e-01,2.436441430425401178e-01,7.185622453689575195e-01,2.729135513305664062e+00,7.152960896492004395e-01
6.060606060606064105e-01,7.990240917882456273e-01,3.128449097510487276e-01,7.937806844711303711e-01,2.731339693069458008e+00,7.983116507530212402e-01
6.868686868686868507e-01,8.790694469570525804e-01,3.864783911071204558e-01,8.770663142204284668e-01,2.733382463455200195e+00,8.799611926078796387e-01
7.676767676767681792e-01,9.582018178450076862e-01,4.633110460574265121e-01,9.674761891365051270e-01,2.735242843627929688e+00,9.601812362670898438e-01
8.484848484848486194e-01,1.036173388127989092e+00,5.422815795111282089e-01,1.056563138961791992e+00,2.736901044845581055e+00,1.039008378982543945e+00
9.292929292929299478e-01,1.112803869367745335e+00,6.225022389602036244e-01,1.141403913497924805e+00,2.738340854644775391e+00,1.116429209709167480e+00
1.010101010101010388e+00,1.187966908889602102e+00,7.032480201886149862e-01,1.221343278884887695e+00,2.739547729492187500e+00,1.192353844642639160e+00
1.090909090909091717e+00,1.261578776398959878e+00,7.839392803894819073e-01,1.296581506729125977e+00,2.740513324737548828e+00,1.266664743423461914e+00
1.171717171717172157e+00,1.333589097270895696e+00,8.641217407010765017e-01,1.367738962173461914e+00,2.741234302520751953e+00,1.339267492294311523e+00
1.252525252525252597e+00,1.403973352925693030e+00,9.434464580548350687e-01,1.435622811317443848e+00,2.741709232330322266e+00,1.410124063491821289e+00
1.333333333333333925e+00,1.472726866892198672e+00,1.021651247531981888e+00,1.501041173934936523e+00,2.741944789886474609e+00,1.479251146316528320e+00
1.414141414141414366e+00,1.539860016996423608e+00,1.098544266084586107e+00,1.564655065536499023e+00,2.741949558258056641e+00,1.546697735786437988e+00
1.494949494949495694e+00,1.605394446111057860e+00,1.173989975864952795e+00,1.626892685890197754e+00,2.741736173629760742e+00,1.612521409988403320e+00
1.575757575757576134e+00,1.669360078327775110e+00,1.247897418755938848e+00,1.687940597534179688e+00,2.741320133209228516e+00,1.676769256591796875e+00
1.656565656565657463e+00,1.731792780179859825e+00,1.320210586563060673e+00,1.747807741165161133e+00,2.740720510482788086e+00,1.739473104476928711e+00
1.737373737373737903e+00,1.792732535760174883e+00,1.390900611868245207e+00,1.806424140930175781e+00,2.739957332611083984e+00,1.800653100013732910e+00
1.818181818181818343e+00,1.852222029622856647e+00,1.459959496156626013e+00,1.863722801208496094e+00,2.739053249359130859e+00,1.860322952270507812e+00
1.898989898989899672e+00,1.910305552275727514e+00,1.527395110472400175e+00,1.919682741165161133e+00,2.738031864166259766e+00,1.918501138687133789e+00
1.979797979797980112e+00,1.967028160239834955e+00,1.593227234681948046e+00,1.974335670471191406e+00,2.736918449401855469e+00,1.975211381912231445e+00
