x, true, terminal, branch, dgm
1.969696969696969724e+00,-5.637347938019108273e-01,-3.884055322484735728e-01,-5.665688514709472656e-01,-1.523551195859909058e-01
2.030303030303030276e+00,-6.127270769944757056e-01,-4.435060334144070304e-01,-6.147903203964233398e-01,-1.514868736267089844e-01
2.090909090909090828e+00,-6.594694444861025628e-01,-4.969779935455057585e-01,-6.633278727531433105e-01,-1.505481153726577759e-01
2.151515151515151381e+00,-7.037902596861017601e-01,-5.486250651859839733e-01,-7.105280756950378418e-01,-1.495385468006134033e-01
2.212121212121211933e+00,-7.455267778721640370e-01,-5.982576018166093634e-01,-7.551476955413818359e-01,-1.484577506780624390e-01
2.272727272727272485e+00,-7.845257437841663961e-01,-6.456933542311115160e-01,-7.964770197868347168e-01,-1.473055928945541382e-01
2.333333333333333925e+00,-8.206439543729535657e-01,-6.907581397498767650e-01,-8.341833949089050293e-01,-1.460818052291870117e-01
2.393939393939394478e+00,-8.537487846376969891e-01,-7.332864818135920171e-01,-8.681647181510925293e-01,-1.447865366935729980e-01
2.454545454545455030e+00,-8.837186746209773069e-01,-7.731222176082801489e-01,-8.984990119934082031e-01,-1.434197276830673218e-01
2.515151515151515582e+00,-9.104435757733495560e-01,-8.101190714905295298e-01,-9.253811836242675781e-01,-1.419815719127655029e-01
2.575757575757576134e+00,-9.338253550483623933e-01,-8.441411921073314062e-01,-9.490343928337097168e-01,-1.404722630977630615e-01
2.636363636363636687e+00,-9.537781552442012867e-01,-8.750636512382282683e-01,-9.696000814437866211e-01,-1.388920247554779053e-01
2.696969696969697239e+00,-9.702287102687940923e-01,-9.027729025280444297e-01,-9.870548248291015625e-01,-1.372413933277130127e-01
2.757575757575757791e+00,-9.831166141707330386e-01,-9.271671984257428001e-01,-1.001194357872009277e+00,-1.355207115411758423e-01
2.818181818181818343e+00,-9.923945429481422220e-01,-9.481569637984230692e-01,-1.011705040931701660e+00,-1.337306648492813110e-01
2.878787878787878896e+00,-9.980284283210122398e-01,-9.656651248485589312e-01,-1.018315196037292480e+00,-1.318718791007995605e-01
2.939393939393939448e+00,-9.999975828289162649e-01,-9.796273921267035778e-01,-1.020960330963134766e+00,-1.299448013305664062e-01
3.000000000000000000e+00,-9.982947757947531198e-01,-9.899924966004454152e-01,-1.019801974296569824e+00,-1.279504299163818359e-01
