x, true, terminal, branch, dgm
-2.474747474747474918e+00,4.678815249020007627e+01,6.550067092647152833e+01,4.631322479248046875e+01,6.105374908447265625e+01
-2.373737373737373701e+00,4.313307772940407858e+01,6.004115632959339877e+01,4.296470260620117188e+01,5.670726394653320312e+01
-2.272727272727272929e+00,3.981872062589635419e+01,5.511078790533750293e+01,3.996928024291992188e+01,5.282388305664062500e+01
-2.171717171717171713e+00,3.680369437441625990e+01,5.065828499098273596e+01,3.724858093261718750e+01,4.916918182373046875e+01
-2.070707070707070940e+00,3.404911061855685972e+01,4.663486537266172149e+01,3.468437957763671875e+01,4.583882904052734375e+01
-1.969696969696969724e+00,3.151857945076478984e+01,4.299424528536066958e+01,3.236360549926757812e+01,4.276023864746093750e+01
-1.868686868686868952e+00,2.917820941234037591e+01,3.969263941291949038e+01,3.019552040100097656e+01,3.988911056518554688e+01
-1.767676767676767735e+00,2.699660749343755839e+01,3.668876088803167335e+01,2.810666847229003906e+01,3.720022964477539062e+01
-1.666666666666666519e+00,2.494487913306395654e+01,3.394382129224440803e+01,2.614588356018066406e+01,3.470242691040039062e+01
-1.565656565656565746e+00,2.299662821908081156e+01,3.142153065595851302e+01,2.426746940612792969e+01,3.236353302001953125e+01
-1.464646464646464530e+00,2.112795708820300433e+01,2.908809745842843242e+01,2.243844604492187500e+01,3.019346618652343750e+01
-1.363636363636363757e+00,1.931746652599908387e+01,2.691222862776227842e+01,2.066461753845214844e+01,2.811205482482910156e+01
-1.262626262626262541e+00,1.754625576689121758e+01,2.486512954092178518e+01,1.894714164733886719e+01,2.620472717285156250e+01
-1.161616161616161769e+00,1.579792249415524097e+01,2.292050402372236206e+01,1.721919631958007812e+01,2.434280014038085938e+01
-1.060606060606060552e+00,1.405856283992060440e+01,2.105455435083302618e+01,1.550453186035156250e+01,2.259468650817871094e+01
-9.595959595959593358e-01,1.231677138517043346e+01,1.924598124577646630e+01,1.378021812438964844e+01,2.094140243530273438e+01
-8.585858585858590075e-01,1.056364115974149698e+01,1.747598388092902155e+01,1.206692695617675781e+01,1.932482147216796875e+01
-7.575757575757577911e-01,8.792763642324171514e+00,1.572825987752063526e+01,1.030518341064453125e+01,1.778335952758789062e+01
-6.565656565656565746e-01,7.000228760462511524e+00,1.398900530563493305e+01,8.500104904174804688e+00,1.627440834045410156e+01
-5.555555555555553582e-01,5.184624890554212051e+00,1.224691468420917673e+01,6.640983581542968750e+00,1.485452270507812500e+01
-4.545454545454550299e-01,3.347038857850623383e+00,1.049318098103427843e+01,4.737602233886718750e+00,1.343586540222167969e+01
-3.535353535353538135e-01,1.491055936456693543e+00,8.721495612754763371e+00,2.804779529571533203e+00,1.207844448089599609e+01
-2.525252525252525970e-01,-3.772401506689373463e-01,6.928048444868832867e+00,7.831791043281555176e-01,1.074887275695800781e+01
-1.515151515151513806e-01,-2.249267231713999671e+00,5.111527791728326164e+00,-1.251899480819702148e+00,9.492506027221679688e+00
-5.050505050505016413e-02,-4.113944686012581009e+00,3.273120416538722655e+00,-3.338754653930664062e+00,8.278348922729492188e+00
5.050505050505016413e-02,-5.957693444045104592e+00,1.416511531359165410e+00,-5.435276985168457031e+00,7.105372428894042969e+00
1.515151515151513806e-01,-7.764435987438402798e+00,-4.521152028976080928e-01,-7.471517086029052734e+00,5.999992370605468750e+00
2.525252525252525970e-01,-9.515596348965612350e+00,-2.324077676465166498e+00,-9.514316558837890625e+00,4.949958801269531250e+00
3.535353535353538135e-01,-1.119010011254624359e+01,-4.188195330723450738e+00,-1.144353961944580078e+01,3.987829685211181641e+00
4.545454545454541417e-01,-1.276437441324614142e+01,-6.030789158198740729e+00,-1.328435230255126953e+01,3.133495092391967773e+00
5.555555555555553582e-01,-1.421234793727755275e+01,-7.835681702563722872e+00,-1.498111724853515625e+01,2.345732688903808594e+00
6.565656565656565746e-01,-1.550545092199904218e+01,-9.584197058637382582e+00,-1.646860122680664062e+01,1.711960077285766602e+00
7.575757575757577911e-01,-1.661261515591554527e+01,-1.125516087238509044e+01,-1.773587036132812500e+01,1.244545221328735352e+00
8.585858585858581193e-01,-1.750027397867832946e+01,-1.282490034091854270e+01,-1.873464393615722656e+01,8.613481521606445312e-01
9.595959595959593358e-01,-1.813236228108505799e+01,-1.426724421249584296e+01,-1.946863555908203125e+01,6.779121160507202148e-01
1.060606060606060552e+00,-1.847031650507971534e+01,-1.555352278652141251e+01,-1.989719772338867188e+01,7.237461209297180176e-01
1.161616161616161769e+00,-1.847307464375266051e+01,-1.665256791354602939e+01,-1.999926376342773438e+01,9.786416888236999512e-01
1.262626262626262097e+00,-1.809707624134059856e+01,-1.753071299526682836e+01,-1.971318435668945312e+01,1.495354056358337402e+00
1.363636363636363313e+00,-1.729626239322659487e+01,-1.815179298452731871e+01,-1.907618331909179688e+01,2.327864408493041992e+00
1.464646464646464530e+00,-1.602207574594005024e+01,-1.847714438531734515e+01,-1.797135162353515625e+01,3.537555217742919922e+00
1.565656565656565746e+00,-1.422346049715676486e+01,-1.846560525277310916e+01,-1.648676109313964844e+01,5.158218383789062500e+00
1.666666666666666963e+00,-1.184686239569884947e+01,-1.807351519317717958e+01,-1.449474334716796875e+01,7.229985237121582031e+00
1.767676767676767291e+00,-8.836228741534824849e+00,-1.725471536395848204e+01,-1.200028038024902344e+01,9.809403419494628906e+00
1.868686868686868507e+00,-5.133008385779484151e+00,-1.596054847369227403e+01,-8.879364013671875000e+00,1.305714893341064453e+01
