x,y
1.548811492919921875e+02,2.613041877746582031e+01
2.043878784179687500e+02,3.011784934997558594e+01
1.677442626953125000e+02,2.722727584838867188e+01
1.608745422363281250e+02,2.667169380187988281e+01
1.750231018066406250e+02,2.789124107360839844e+01
1.601799926757812500e+02,2.662147521972656250e+01
1.959289550781250000e+02,2.949457740783691406e+01
2.069665832519531250e+02,3.035266876220703125e+01
1.228423385620117188e+02,2.335108375549316406e+01
1.014520721435546875e+02,2.122626304626464844e+01
2.067908935546875000e+02,3.028506278991699219e+01
1.296547851562500000e+02,2.393995285034179688e+01
9.769497680664062500e+01,2.080201530456542969e+01
1.069475326538085938e+02,2.177291297912597656e+01
1.145101013183593750e+02,2.253821754455566406e+01
1.237962951660156250e+02,2.341920852661132812e+01
1.555151977539062500e+02,2.627493095397949219e+01
9.328965759277343750e+01,2.032405853271484375e+01
1.147570114135742188e+02,2.255832099914550781e+01
1.563975372314453125e+02,2.634610557556152344e+01
1.279040756225585938e+02,2.379694747924804688e+01
1.789104766845703125e+02,2.810224914550781250e+01
1.611856689453125000e+02,2.675941848754882812e+01
2.097010192871093750e+02,3.052958106994628906e+01
1.950505065917968750e+02,2.937435340881347656e+01
1.222333679199218750e+02,2.329359436035156250e+01
2.049689025878906250e+02,3.011800956726074219e+01
1.901243591308593750e+02,2.906307411193847656e+01
1.763233337402343750e+02,2.797430038452148438e+01
1.945733337402343750e+02,2.938213729858398438e+01
1.545179443359375000e+02,2.616919898986816406e+01
1.992169494628906250e+02,2.973299026489257812e+01
1.018785171508789062e+02,2.122538375854492188e+01
1.583615112304687500e+02,2.647878456115722656e+01
2.083724670410156250e+02,3.040383720397949219e+01
1.191098403930664062e+02,2.290879821777343750e+01
1.251288757324218750e+02,2.353569984436035156e+01
1.116433639526367188e+02,2.222393417358398438e+01
1.776515808105468750e+02,2.802786827087402344e+01
1.260522155761718750e+02,2.357643508911132812e+01
1.794632263183593750e+02,2.819034957885742188e+01
1.594845886230468750e+02,2.660563087463378906e+01
1.974614868164062500e+02,2.950722122192382812e+01
1.022839126586914062e+02,2.131389236450195312e+01
2.035236663818359375e+02,3.003431892395019531e+01
1.364712982177734375e+02,2.457736587524414062e+01
1.489962158203125000e+02,2.573510932922363281e+01
1.979333496093750000e+02,2.966001892089843750e+01
1.052542877197265625e+02,2.160799217224121094e+01
1.115517654418945312e+02,2.225747108459472656e+01
1.386766815185546875e+02,2.472526550292968750e+01
1.572742614746093750e+02,2.636460685729980469e+01
1.766040191650390625e+02,2.795772171020507812e+01
1.814372100830078125e+02,2.834736824035644531e+01
1.818469543457031250e+02,2.843948745727539062e+01
1.249497680664062500e+02,2.356437110900878906e+01
1.978518371582031250e+02,2.950739288330078125e+01
1.971536102294921875e+02,2.957780647277832031e+01
1.157422790527343750e+02,2.264566993713378906e+01
2.089636840820312500e+02,3.043845939636230469e+01
2.000148925781250000e+02,2.977965354919433594e+01
1.689358978271484375e+02,2.736924934387207031e+01
2.025895996093750000e+02,2.992819976806640625e+01
1.719117126464843750e+02,2.761476325988769531e+01
1.586563415527343750e+02,2.654398155212402344e+01
1.653197479248046875e+02,2.705803108215332031e+01
2.038648071289062500e+02,3.002542877197265625e+01
1.501046905517578125e+02,2.572599029541015625e+01
1.865778045654296875e+02,2.875453758239746094e+01
1.945549316406250000e+02,2.929806900024414062e+01
1.145979690551757812e+02,2.246746635437011719e+01
1.921878967285156250e+02,2.916502189636230469e+01
1.905368957519531250e+02,2.903198814392089844e+01
1.295053405761718750e+02,2.394815063476562500e+01
1.207297973632812500e+02,2.308399009704589844e+01
1.562609100341796875e+02,2.627559089660644531e+01
2.048563842773437500e+02,3.013835716247558594e+01
1.452895660400390625e+02,2.530412483215332031e+01
2.041430053710937500e+02,3.011361885070800781e+01
1.252682342529296875e+02,2.355360221862792969e+01
1.269826202392578125e+02,2.372184753417968750e+01
1.240612182617187500e+02,2.340250968933105469e+01
1.118621215820312500e+02,2.224123191833496094e+01
1.179967498779296875e+02,2.290068817138671875e+01
1.967570648193359375e+02,2.949510383605957031e+01
1.068526077270507812e+02,2.176315498352050781e+01
1.914743041992187500e+02,2.916399955749511719e+01
1.936192321777343750e+02,2.922294616699218750e+01
1.892567749023437500e+02,2.897709655761718750e+01
1.204517211914062500e+02,2.310179138183593750e+01
1.267965545654296875e+02,2.367116928100585938e+01
1.206187057495117188e+02,2.306635093688964844e+01
1.534533996582031250e+02,2.609389495849609375e+01
1.949538879394531250e+02,2.940728759765625000e+01
9.509400177001953125e+01,2.052258110046386719e+01
1.677628784179687500e+02,2.727560043334960938e+01
1.758236389160156250e+02,2.782138442993164062e+01
1.771626281738281250e+02,2.805097579956054688e+01
1.464337921142578125e+02,2.551433753967285156e+01
9.177190399169921875e+01,2.016905975341796875e+01
1.777954711914062500e+02,2.808506011962890625e+01
1.490513000488281250e+02,2.573245429992675781e+01
1.727844848632812500e+02,2.767624664306640625e+01
1.502503204345703125e+02,2.581362724304199219e+01
1.059920501708984375e+02,2.168957138061523438e+01
1.125573654174804688e+02,2.236354255676269531e+01
1.098499145507812500e+02,2.199895668029785156e+01
9.178234863281250000e+01,2.016057777404785156e+01
1.481276245117187500e+02,2.551389122009277344e+01
1.463992614746093750e+02,2.547040367126464844e+01
1.356334991455078125e+02,2.451836967468261719e+01
1.616749877929687500e+02,2.671005058288574219e+01
1.141664352416992188e+02,2.251770401000976562e+01
1.738046264648437500e+02,2.773269271850585938e+01
1.329362640380859375e+02,2.430932807922363281e+01
1.603717041015625000e+02,2.667604064941406250e+01
9.422637176513671875e+01,2.046210289001464844e+01
1.417686157226562500e+02,2.507526779174804688e+01
1.566580047607421875e+02,2.631627273559570312e+01
1.933750762939453125e+02,2.927419281005859375e+01
2.041335144042968750e+02,3.006948471069335938e+01
1.994909362792968750e+02,2.968461799621582031e+01
2.072902832031250000e+02,3.031475067138671875e+01
1.207552337646484375e+02,2.313966941833496094e+01
1.664499664306640625e+02,2.709720230102539062e+01
1.365261535644531250e+02,2.456806564331054688e+01
1.675446929931640625e+02,2.723505592346191406e+01
1.722053680419921875e+02,2.764251708984375000e+01
1.598835449218750000e+02,2.654660034179687500e+01
1.730285949707031250e+02,2.771150016784667969e+01
1.834644317626953125e+02,2.846502494812011719e+01
1.781320343017578125e+02,2.803889083862304688e+01
1.828932495117187500e+02,2.850601577758789062e+01
1.272041168212890625e+02,2.372614097595214844e+01
2.025840454101562500e+02,2.995393753051757812e+01
1.970220489501953125e+02,2.955036163330078125e+01
1.952254333496093750e+02,2.941123390197753906e+01
2.058860931396484375e+02,3.024075317382812500e+01
1.793472747802734375e+02,2.814583206176757812e+01
1.406662902832031250e+02,2.500781059265136719e+01
1.868662414550781250e+02,2.884981155395507812e+01
1.172725906372070312e+02,2.282447052001953125e+01
9.844136810302734375e+01,2.090917587280273438e+01
1.823691558837890625e+02,2.847554969787597656e+01
1.520452575683593750e+02,2.595706367492675781e+01
1.294732666015625000e+02,2.391810226440429688e+01
1.844380798339843750e+02,2.861000633239746094e+01
2.005398254394531250e+02,2.971661949157714844e+01
1.661991577148437500e+02,2.721047592163085938e+01
1.639924926757812500e+02,2.695843505859375000e+01
1.463861541748046875e+02,2.546356964111328125e+01
1.013175659179687500e+02,2.117642784118652344e+01
2.095038452148437500e+02,3.051216888427734375e+01
1.557161865234375000e+02,2.624298667907714844e+01
1.080510025024414062e+02,2.192146110534667969e+01
1.818735351562500000e+02,2.834518051147460938e+01
1.297996063232421875e+02,2.411369514465332031e+01
1.237718811035156250e+02,2.339495658874511719e+01
1.568653717041015625e+02,2.624264907836914062e+01
1.331543579101562500e+02,2.427391624450683594e+01
1.323934783935546875e+02,2.424164581298828125e+01
1.119831237792968750e+02,2.231622314453125000e+01
9.165751647949218750e+01,2.015560531616210938e+01
1.960875244140625000e+02,2.943876838684082031e+01
1.481826934814453125e+02,2.565078544616699219e+01
1.610740356445312500e+02,2.671680068969726562e+01
1.769365386962890625e+02,2.799243354797363281e+01
1.487882995605468750e+02,2.562871551513671875e+01
1.070797882080078125e+02,2.175046539306640625e+01
1.411313781738281250e+02,2.493610572814941406e+01
2.040384521484375000e+02,3.004028701782226562e+01
1.433796539306640625e+02,2.524130058288574219e+01
1.581748504638671875e+02,2.650579452514648438e+01
1.961788330078125000e+02,2.950542259216308594e+01
1.724795532226562500e+02,2.759810066223144531e+01
1.752975769042968750e+02,2.782572555541992188e+01
1.523459777832031250e+02,2.600753974914550781e+01
1.493545379638671875e+02,2.574013710021972656e+01
1.575476379394531250e+02,2.640681648254394531e+01
1.265737609863281250e+02,2.364395713806152344e+01
1.675582275390625000e+02,2.724546241760253906e+01
1.659800109863281250e+02,2.710319328308105469e+01
1.122360839843750000e+02,2.228299140930175781e+01
1.172964019775390625e+02,2.281481361389160156e+01
1.332314758300781250e+02,2.429065704345703125e+01
1.044902648925781250e+02,2.150620651245117188e+01
1.587300567626953125e+02,2.647748374938964844e+01
1.563012390136718750e+02,2.633302116394042969e+01
1.531891479492187500e+02,2.595617485046386719e+01
1.879918823242187500e+02,2.881525039672851562e+01
1.452189788818359375e+02,2.534437561035156250e+01
1.275492248535156250e+02,2.381429481506347656e+01
1.833997650146484375e+02,2.851747131347656250e+01
2.055853271484375000e+02,3.012877845764160156e+01
1.879913940429687500e+02,2.885742568969726562e+01
1.713164062500000000e+02,2.761964607238769531e+01
1.562539825439453125e+02,2.633442115783691406e+01
1.635397338867187500e+02,2.685356521606445312e+01
2.093122558593750000e+02,3.048110961914062500e+01
1.641556396484375000e+02,2.688566207885742188e+01
1.985364074707031250e+02,2.971039772033691406e+01
1.347916870117187500e+02,2.445376968383789062e+01
1.797104187011718750e+02,2.822397804260253906e+01
1.889174041748046875e+02,2.897955322265625000e+01
9.617320251464843750e+01,2.066144371032714844e+01
1.037427062988281250e+02,2.148957061767578125e+01
1.417952880859375000e+02,2.508615303039550781e+01
9.278356170654296875e+01,2.025917625427246094e+01
1.006003799438476562e+02,2.116034126281738281e+01
1.237584381103515625e+02,2.338855934143066406e+01
1.140935668945312500e+02,2.241354370117187500e+01
9.784635925292968750e+01,2.081644439697265625e+01
1.822509307861328125e+02,2.844695281982421875e+01
1.139126586914062500e+02,2.250064468383789062e+01
1.447003173828125000e+02,2.534724617004394531e+01
1.315813140869140625e+02,2.409085464477539062e+01
9.737251281738281250e+01,2.074128532409667969e+01
2.046162414550781250e+02,3.006667137145996094e+01
1.635689697265625000e+02,2.694551277160644531e+01
2.085250244140625000e+02,3.038610076904296875e+01
1.362073211669921875e+02,2.454154586791992188e+01
1.953487548828125000e+02,2.941418075561523438e+01
1.980632934570312500e+02,2.956910896301269531e+01
1.277819595336914062e+02,2.382441329956054688e+01
1.610094604492187500e+02,2.671630668640136719e+01
1.110894470214843750e+02,2.219776725769042969e+01
1.967306976318359375e+02,2.947892570495605469e+01
1.031482543945312500e+02,2.136090087890625000e+01
1.146334457397460938e+02,2.257504463195800781e+01
1.270841598510742188e+02,2.375794601440429688e+01
1.603006286621093750e+02,2.662246322631835938e+01
1.404003906250000000e+02,2.490477943420410156e+01
1.878223876953125000e+02,2.884055709838867188e+01
1.539278411865234375e+02,2.609088516235351562e+01
1.261079101562500000e+02,2.362751388549804688e+01
2.006617431640625000e+02,2.980254936218261719e+01
1.302129211425781250e+02,2.398800277709960938e+01
2.018846588134765625e+02,2.988356781005859375e+01
1.079051666259765625e+02,2.181626129150390625e+01
2.090855407714843750e+02,3.043981933593750000e+01
1.456135864257812500e+02,2.540065383911132812e+01
1.536745605468750000e+02,2.606425094604492188e+01
2.058647308349609375e+02,3.021246910095214844e+01
9.619071197509765625e+01,2.067272377014160156e+01
1.750437011718750000e+02,2.774916648864746094e+01
1.090483856201171875e+02,2.198170089721679688e+01
9.218131256103515625e+01,2.020636940002441406e+01
1.063391723632812500e+02,2.173357200622558594e+01
1.014575958251953125e+02,2.120587539672851562e+01
2.072612915039062500e+02,3.035219192504882812e+01
1.515220947265625000e+02,2.594033622741699219e+01
1.505062713623046875e+02,2.581146812438964844e+01
1.182046051025390625e+02,2.284378051757812500e+01
1.448979187011718750e+02,2.536578178405761719e+01
1.590238952636718750e+02,2.655843162536621094e+01
1.401767272949218750e+02,2.494766235351562500e+01
1.666983489990234375e+02,2.704531097412109375e+01
1.849926757812500000e+02,2.867332458496093750e+01
1.403612670898437500e+02,2.497546958923339844e+01
1.157073059082031250e+02,2.261396217346191406e+01
1.491065368652343750e+02,2.571723747253417969e+01
1.708343963623046875e+02,2.742282867431640625e+01
1.395216369628906250e+02,2.486332893371582031e+01
2.023298339843750000e+02,2.987503814697265625e+01
1.512174072265625000e+02,2.590992927551269531e+01
1.192941589355468750e+02,2.298163795471191406e+01
1.271880645751953125e+02,2.376144599914550781e+01
1.659920654296875000e+02,2.711641883850097656e+01
9.865151214599609375e+01,2.088330459594726562e+01
2.035003356933593750e+02,2.999943161010742188e+01
1.879273376464843750e+02,2.886078071594238281e+01
2.018820495605468750e+02,2.990375900268554688e+01
1.630381774902343750e+02,2.689413070678710938e+01
1.091070709228515625e+02,2.196390533447265625e+01
1.103717117309570312e+02,2.214048194885253906e+01
1.956165924072265625e+02,2.931524085998535156e+01
1.657563629150390625e+02,2.714463424682617188e+01
1.706992034912109375e+02,2.749992179870605469e+01
1.914255676269531250e+02,2.910666847229003906e+01
1.649423828125000000e+02,2.705207824707031250e+01
1.264344100952148438e+02,2.363433265686035156e+01
2.083362426757812500e+02,3.034117507934570312e+01
1.654075622558593750e+02,2.711893844604492188e+01
1.078417587280273438e+02,2.184797096252441406e+01
1.673277587890625000e+02,2.721869468688964844e+01
1.298790435791015625e+02,2.404199600219726562e+01
2.096441345214843750e+02,3.047815322875976562e+01
9.668043518066406250e+01,2.071493721008300781e+01
2.007918090820312500e+02,2.986684608459472656e+01
1.101902008056640625e+02,2.206610107421875000e+01
1.386411132812500000e+02,2.477239990234375000e+01
1.679843139648437500e+02,2.727667808532714844e+01
1.443402252197265625e+02,2.526486396789550781e+01
1.426191253662109375e+02,2.510402679443359375e+01
1.572396240234375000e+02,2.640472412109375000e+01
1.341470947265625000e+02,2.437117767333984375e+01
1.249288177490234375e+02,2.357278823852539062e+01
1.770337219238281250e+02,2.802419281005859375e+01
1.239429473876953125e+02,2.344005584716796875e+01
1.710343017578125000e+02,2.756622123718261719e+01
1.262271118164062500e+02,2.365219879150390625e+01
1.378385925292968750e+02,2.469574737548828125e+01
1.999992218017578125e+02,2.967649459838867188e+01
9.824627685546875000e+01,2.084002494812011719e+01
1.679220733642578125e+02,2.729047584533691406e+01
1.619877319335937500e+02,2.684609985351562500e+01
1.888244934082031250e+02,2.894912528991699219e+01
1.233760986328125000e+02,2.336712265014648438e+01
1.841743774414062500e+02,2.844716835021972656e+01
1.154274444580078125e+02,2.260002899169921875e+01
2.096361389160156250e+02,3.049980545043945312e+01
1.813343200683593750e+02,2.837019348144531250e+01
1.244855499267578125e+02,2.350667572021484375e+01
1.105334320068359375e+02,2.216497421264648438e+01
2.001702270507812500e+02,2.982580566406250000e+01
1.810643615722656250e+02,2.832203102111816406e+01
1.490213012695312500e+02,2.568456268310546875e+01
1.073348846435546875e+02,2.182739448547363281e+01
1.395332489013671875e+02,2.485820579528808594e+01
1.559195098876953125e+02,2.627319145202636719e+01
9.353548431396484375e+01,2.037024307250976562e+01
1.378368988037109375e+02,2.464974403381347656e+01
1.183570861816406250e+02,2.287696647644042969e+01
1.569950866699218750e+02,2.633751296997070312e+01
9.025351715087890625e+01,2.000781822204589844e+01
1.670423583984375000e+02,2.715941619873046875e+01
1.161718902587890625e+02,2.270963668823242188e+01
1.083823547363281250e+02,2.192931556701660156e+01
9.238007354736328125e+01,2.020015907287597656e+01
1.056356048583984375e+02,2.160542106628417969e+01
1.923521881103515625e+02,2.910842514038085938e+01
1.689007568359375000e+02,2.739111328125000000e+01
1.619520874023437500e+02,2.679590225219726562e+01
1.564350585937500000e+02,2.633858680725097656e+01
1.487318725585937500e+02,2.577864837646484375e+01
1.104992599487304688e+02,2.208355712890625000e+01
1.671295471191406250e+02,2.714905548095703125e+01
1.095055923461914062e+02,2.202860641479492188e+01
1.495424499511718750e+02,2.575667572021484375e+01
1.654016418457031250e+02,2.710328102111816406e+01
1.881964874267578125e+02,2.883034133911132812e+01
1.530722198486328125e+02,2.606426811218261719e+01
1.492142028808593750e+02,2.568549156188964844e+01
1.282426757812500000e+02,2.384662437438964844e+01
1.303760528564453125e+02,2.394190025329589844e+01
1.106870422363281250e+02,2.217984008789062500e+01
1.684071502685546875e+02,2.733003807067871094e+01
1.280830688476562500e+02,2.384069633483886719e+01
9.335226440429687500e+01,2.036865043640136719e+01
1.856146545410156250e+02,2.882547760009765625e+01
1.068934555053710938e+02,2.172504043579101562e+01
9.200736999511718750e+01,2.022147178649902344e+01
1.431422576904296875e+02,2.521246910095214844e+01
1.049590911865234375e+02,2.157271385192871094e+01
1.460584411621093750e+02,2.545586585998535156e+01
1.528924407958984375e+02,2.598923873901367188e+01
1.088700637817382812e+02,2.197207832336425781e+01
1.076431198120117188e+02,2.194707870483398438e+01
1.834473571777343750e+02,2.847992515563964844e+01
1.885426330566406250e+02,2.887681961059570312e+01
1.924039916992187500e+02,2.919437408447265625e+01
1.538573760986328125e+02,2.613425064086914062e+01
1.690526275634765625e+02,2.740713691711425781e+01
1.699960632324218750e+02,2.746438789367675781e+01
1.822844848632812500e+02,2.842289924621582031e+01
1.895274047851562500e+02,2.893582153320312500e+01
1.083322982788085938e+02,2.189085388183593750e+01
1.536237030029296875e+02,2.607328414916992188e+01
1.557071685791015625e+02,2.621360969543457031e+01
1.912983703613281250e+02,2.905352783203125000e+01
1.206577758789062500e+02,2.305121231079101562e+01
1.815173950195312500e+02,2.837036895751953125e+01
1.690329589843750000e+02,2.740330505371093750e+01
1.383349914550781250e+02,2.477925872802734375e+01
1.291117095947265625e+02,2.376686668395996094e+01
1.083759765625000000e+02,2.188917160034179688e+01
9.357643890380859375e+01,2.034777259826660156e+01
1.706930847167968750e+02,2.751456642150878906e+01
1.199354858398437500e+02,2.306253433227539062e+01
1.473001251220703125e+02,2.561243820190429688e+01
1.074217605590820312e+02,2.184276390075683594e+01
9.952646636962890625e+01,2.100719070434570312e+01
9.693480682373046875e+01,2.071756172180175781e+01
1.838684997558593750e+02,2.850640678405761719e+01
1.643535766601562500e+02,2.701327133178710938e+01
2.034715576171875000e+02,3.001947593688964844e+01
1.214903564453125000e+02,2.320563888549804688e+01
9.960093688964843750e+01,2.100310897827148438e+01
1.827282104492187500e+02,2.844732475280761719e+01
9.956776428222656250e+01,2.101947212219238281e+01
1.274253463745117188e+02,2.372649765014648438e+01
1.248981475830078125e+02,2.354611015319824219e+01
1.263849487304687500e+02,2.366352653503417969e+01
1.344181671142578125e+02,2.439276885986328125e+01
1.664001464843750000e+02,2.719168090820312500e+01
1.279579849243164062e+02,2.378378677368164062e+01
2.053725433349609375e+02,3.017795944213867188e+01
1.035651931762695312e+02,2.144361495971679688e+01
9.205819702148437500e+01,2.020344543457031250e+01
1.495660247802734375e+02,2.578483390808105469e+01
1.280595245361328125e+02,2.380766677856445312e+01
2.055002136230468750e+02,3.022409439086914062e+01
1.106535797119140625e+02,2.214859771728515625e+01
1.924459228515625000e+02,2.912892532348632812e+01
1.385585632324218750e+02,2.479482841491699219e+01
9.285192108154296875e+01,2.026223182678222656e+01
9.897650146484375000e+01,2.092476463317871094e+01
1.406656799316406250e+02,2.497353744506835938e+01
2.014660339355468750e+02,2.990186309814453125e+01
1.376132202148437500e+02,2.471047210693359375e+01
1.882738647460937500e+02,2.888100051879882812e+01
1.700009460449218750e+02,2.737068176269531250e+01
1.561668090820312500e+02,2.629367446899414062e+01
1.492992858886718750e+02,2.571212196350097656e+01
1.546088562011718750e+02,2.617672348022460938e+01
1.308756713867187500e+02,2.404412651062011719e+01
1.323714447021484375e+02,2.424275588989257812e+01
1.656531372070312500e+02,2.708673286437988281e+01
