runtime,l1_error,l2_error,rel_error
5.029479932785034180e+01,1.316311242114983140e-03,4.682865761030266478e-06,2.489375119914941092e-02
2.331762433052062988e+01,1.111870949614971989e-03,3.812075078157762334e-06,3.303781586059226921e-02
2.146460485458374023e+01,1.613407651071256449e-03,4.745193628320514806e-06,4.094146457208905354e-02
2.035839176177978516e+01,1.106484011114996970e-03,3.166921122663033971e-06,1.672887310627576424e-02
2.048394727706909180e+01,1.096964944243933879e-03,2.461445877805765642e-06,2.748784085324204596e-02
2.252190852165222168e+01,1.106901701316632134e-03,2.577282410612482974e-06,3.040632755993979280e-02
2.160476016998291016e+01,1.012242915930767215e-03,2.149777820812319582e-06,2.805553495737208441e-02
2.044556069374084473e+01,1.269312294158806993e-03,3.160679792190922116e-06,4.998695213647171010e-02
2.255569100379943848e+01,1.109584509265030801e-03,3.296278924380395602e-06,4.039423003914646010e-02
2.032557201385498047e+01,1.412798567916886960e-03,5.269656232645247011e-06,2.959014494400463366e-02
