x, true, terminal, branch, dgm
3.333333333333334814e-01,8.611171691298102893e-01,9.449569463147375892e-01,8.708351850509643555e-01,-1.528944522142410278e-01
3.939393939393940336e-01,8.287425119242229909e-01,9.234041750512754776e-01,8.433375358581542969e-01,-1.534654349088668823e-01
4.545454545454545858e-01,7.933247367308369213e-01,8.984606909733078295e-01,8.131095170974731445e-01,-1.540124565362930298e-01
5.151515151515151381e-01,7.549938965724283246e-01,8.702180858164869637e-01,7.781752347946166992e-01,-1.545908451080322266e-01
5.757575757575756903e-01,7.138907411601500552e-01,8.387800655914716685e-01,7.393003702163696289e-01,-1.552042663097381592e-01
6.363636363636366866e-01,6.701662000647559125e-01,8.042620697785237693e-01,6.962579488754272461e-01,-1.554187089204788208e-01
6.969696969696972388e-01,6.239808285076826611e-01,7.667908474371523120e-01,6.498596072196960449e-01,-1.560287922620773315e-01
7.575757575757577911e-01,5.755042178070249870e-01,7.265039917873150621e-01,5.999839305877685547e-01,-1.563320606946945190e-01
8.181818181818183433e-01,5.249143726432332624e-01,6.835494349711863649e-01,5.478020310401916504e-01,-1.566849201917648315e-01
8.787878787878788955e-01,4.723970574311924242e-01,6.380849048507067911e-01,4.936869740486145020e-01,-1.569261252880096436e-01
9.393939393939394478e-01,4.181451141987858056e-01,5.902773458355402569e-01,4.381270408630371094e-01,-1.571165472269058228e-01
1.000000000000000000e+00,3.623577544766736214e-01,5.403023058681397650e-01,3.805037140846252441e-01,-1.573903262615203857e-01
1.060606060606060552e+00,3.052398277994453069e-01,4.883432918168963965e-01,3.212886750698089600e-01,-1.574303358793258667e-01
1.121212121212121104e+00,2.470010695041884308e-01,4.345910956443470030e-01,2.605158686637878418e-01,-1.575273126363754272e-01
1.181818181818181657e+00,1.878553305885353741e-01,3.792430938247314254e-01,1.979748308658599854e-01,-1.575873941183090210e-01
1.242424242424242209e+00,1.280197924561262135e-01,3.225025225834183273e-01,1.437262296676635742e-01,-1.576656848192214966e-01
1.303030303030302761e+00,6.771416943291909407e-02,2.645777316194975470e-01,1.004757657647132874e-01,-1.574628651142120361e-01
1.363636363636363313e+00,7.159901982685171716e-03,2.056814190518487240e-01,1.897601038217544556e-02,-1.573354899883270264e-01
1.424242424242424754e+00,-5.342065641582475349e-02,1.460298503979396423e-01,-4.717958718538284302e-02,-1.571476459503173828e-01
1.484848484848485306e+00,-1.138050557442728677e-01,8.584206445324744916e-02,-1.091510877013206482e-01,-1.569121330976486206e-01
1.545454545454545858e+00,-1.737715662746264766e-01,2.533906898727592699e-02,-1.713265627622604370e-01,-1.565310657024383545e-01
1.606060606060606410e+00,-2.330999927541565486e-01,-3.525697079043267623e-02,-2.309311628341674805e-01,-1.563183069229125977e-01
1.666666666666666963e+00,-2.915724829558928310e-01,-9.572354801437588101e-02,-2.903214097023010254e-01,-1.556987315416336060e-01
1.727272727272727515e+00,-3.489743276255565796e-01,-1.558386312017188413e-01,-3.484816849231719971e-01,-1.551877856254577637e-01
1.787878787878788067e+00,-4.050947488875909497e-01,-2.153814795453312114e-01,-4.064576029777526855e-01,-1.546020954847335815e-01
1.848484848484848619e+00,-4.597276742152847095e-01,-2.741334534675007872e-01,-4.636554718017578125e-01,-1.540006548166275024e-01
1.909090909090909172e+00,-5.126724931229937887e-01,-3.318788174579952455e-01,-5.192395448684692383e-01,-1.531250774860382080e-01
1.969696969696969724e+00,-5.637347938019108273e-01,-3.884055322484735728e-01,-5.736621618270874023e-01,-1.524577289819717407e-01
2.030303030303030276e+00,-6.127270769944757056e-01,-4.435060334144070304e-01,-6.265377998352050781e-01,-1.515024006366729736e-01
2.090909090909090828e+00,-6.594694444861025628e-01,-4.969779935455057585e-01,-6.767937541007995605e-01,-1.505179107189178467e-01
2.151515151515151381e+00,-7.037902596861017601e-01,-5.486250651859839733e-01,-7.236512899398803711e-01,-1.495824754238128662e-01
2.212121212121211933e+00,-7.455267778721640370e-01,-5.982576018166093634e-01,-7.667737007141113281e-01,-1.484355926513671875e-01
2.272727272727272485e+00,-7.845257437841663961e-01,-6.456933542311115160e-01,-8.074594736099243164e-01,-1.472053527832031250e-01
2.333333333333333925e+00,-8.206439543729535657e-01,-6.907581397498767650e-01,-8.443371057510375977e-01,-1.461014449596405029e-01
2.393939393939394478e+00,-8.537487846376969891e-01,-7.332864818135920171e-01,-8.776547312736511230e-01,-1.449793726205825806e-01
2.454545454545455030e+00,-8.837186746209773069e-01,-7.731222176082801489e-01,-9.073529243469238281e-01,-1.434452235698699951e-01
2.515151515151515582e+00,-9.104435757733495560e-01,-8.101190714905295298e-01,-9.331977963447570801e-01,-1.419474482536315918e-01
2.575757575757576134e+00,-9.338253550483623933e-01,-8.441411921073314062e-01,-9.557911157608032227e-01,-1.404165327548980713e-01
2.636363636363636687e+00,-9.537781552442012867e-01,-8.750636512382282683e-01,-9.743310809135437012e-01,-1.388912945985794067e-01
2.696969696969697239e+00,-9.702287102687940923e-01,-9.027729025280444297e-01,-9.898377656936645508e-01,-1.372611224651336670e-01
2.757575757575757791e+00,-9.831166141707330386e-01,-9.271671984257428001e-01,-1.001999616622924805e+00,-1.355454027652740479e-01
2.818181818181818343e+00,-9.923945429481422220e-01,-9.481569637984230692e-01,-1.010202527046203613e+00,-1.337475776672363281e-01
2.878787878787878896e+00,-9.980284283210122398e-01,-9.656651248485589312e-01,-1.015751719474792480e+00,-1.318019479513168335e-01
2.939393939393939448e+00,-9.999975828289162649e-01,-9.796273921267035778e-01,-1.017321109771728516e+00,-1.300191879272460938e-01
3.000000000000000000e+00,-9.982947757947531198e-01,-9.899924966004454152e-01,-1.016001939773559570e+00,-1.279687583446502686e-01
