x, true, terminal, branch, dgm, bsde
-2.868686868686868507e+00,1.888686142089500475e+00,2.222390178383405690e+00,1.888724684715270996e+00,1.890077948570251465e+00,1.890472650527954102e+00
-2.787878787878788067e+00,1.830080634965251640e+00,2.171595397337048094e+00,1.829124093055725098e+00,1.828783392906188965e+00,1.832673072814941406e+00
-2.707070707070706739e+00,1.770052417688278812e+00,2.119651166309552082e+00,1.769963264465332031e+00,1.767132759094238281e+00,1.773032426834106445e+00
-2.626262626262626299e+00,1.708557691191146422e+00,2.066515279121818427e+00,1.709064722061157227e+00,1.704281806945800781e+00,1.711936235427856445e+00
-2.545454545454545414e+00,1.645554639649790651e+00,2.012144398103184795e+00,1.645074844360351562e+00,1.637995481491088867e+00,1.649657011032104492e+00
-2.464646464646464530e+00,1.581004637145247749e+00,1.956494252963208114e+00,1.581318140029907227e+00,1.570807218551635742e+00,1.585897564888000488e+00
-2.383838383838383645e+00,1.514873806660337996e+00,1.899519918778523664e+00,1.515471339225769043e+00,1.502519011497497559e+00,1.520271897315979004e+00
-2.303030303030302761e+00,1.447135023984964741e+00,1.841176195269110805e+00,1.446741580963134766e+00,1.430252790451049805e+00,1.453501224517822266e+00
-2.222222222222222321e+00,1.377770481536990888e+00,1.781418115433322624e+00,1.377401590347290039e+00,1.358325123786926270e+00,1.384930849075317383e+00
-2.141414141414140992e+00,1.306774953735166722e+00,1.720201619038345120e+00,1.305018424987792969e+00,1.282987713813781738e+00,1.315068006515502930e+00
-2.060606060606060552e+00,1.234159936233948152e+00,1.657484435791501953e+00,1.232853889465332031e+00,1.208041787147521973e+00,1.243679165840148926e+00
-1.979797979797979668e+00,1.159958865032767905e+00,1.593227234681947602e+00,1.158499956130981445e+00,1.130273938179016113e+00,1.170304656028747559e+00
-1.898989898989898784e+00,1.084233655625364889e+00,1.527395110472399509e+00,1.083050966262817383e+00,1.052705526351928711e+00,1.095656037330627441e+00
-1.818181818181817899e+00,1.007082831703690617e+00,1.459959496156625569e+00,1.005367398262023926e+00,9.729138612747192383e-01,1.019778132438659668e+00
-1.737373737373737015e+00,9.286515278709362997e-01,1.390900611868244541e+00,9.262679815292358398e-01,8.930625915527343750e-01,9.427343606948852539e-01
-1.656565656565656575e+00,8.491436350168777292e-01,1.320210586563059785e+00,8.455934524536132812e-01,8.134456872940063477e-01,8.637701272964477539e-01
-1.575757575757575690e+00,7.688362843302136707e-01,1.247897418755938403e+00,7.652939558029174805e-01,7.346208095550537109e-01,7.841364145278930664e-01
-1.494949494949494806e+00,6.880966970619789569e-01,1.173989975864951907e+00,6.829274892807006836e-01,6.568530201911926270e-01,7.033551931381225586e-01
-1.414141414141413922e+00,6.074011073077004719e-01,1.098544266084585441e+00,6.002508401870727539e-01,5.810067057609558105e-01,6.221020817756652832e-01
-1.333333333333333037e+00,5.273549257172009952e-01,1.021651247531980999e+00,5.176430940628051758e-01,5.072344541549682617e-01,5.404241085052490234e-01
-1.252525252525252153e+00,4.487124826554136359e-01,9.434464580548347357e-01,4.369589686393737793e-01,4.378454685211181641e-01,4.593238234519958496e-01
-1.171717171717171269e+00,3.723935283103200211e-01,8.641217407010755025e-01,3.572797179222106934e-01,3.721334338188171387e-01,3.794916272163391113e-01
-1.090909090909090828e+00,2.994922225597992926e-01,7.839392803894809081e-01,2.806988060474395752e-01,3.111359477043151855e-01,3.026509284973144531e-01
-1.010101010101009944e+00,2.312728512399926106e-01,7.032480201886145421e-01,2.087707072496414185e-01,2.554660439491271973e-01,2.295530736446380615e-01
-9.292929292929290597e-01,1.691454815941181578e-01,6.225022389602028472e-01,1.429837048053741455e-01,2.073637694120407104e-01,1.614634990692138672e-01
-8.484848484848481753e-01,1.146150804240317900e-01,5.422815795111277648e-01,8.470501005649566650e-02,1.661904603242874146e-01,9.925128519535064697e-02
-7.676767676767672910e-01,6.920031179334656946e-02,4.633110460574256795e-01,3.547331690788269043e-02,1.327180564403533936e-01,4.497594013810157776e-02
-6.868686868686864067e-01,3.432403834324546793e-02,3.864783911071200118e-01,-3.165539354085922241e-03,1.082318648695945740e-01,1.437436731066554785e-04
-6.060606060606059664e-01,1.118605431742875078e-02,3.128449097510483945e-01,-2.960199676454067230e-02,9.200030565261840820e-02,-3.248324245214462280e-02
-5.252525252525250821e-01,6.374867937384315775e-04,2.436441430425394239e-01,-4.298390448093414307e-02,8.490202575922012329e-02,-5.098954960703849792e-02
-4.444444444444441977e-01,3.081666537408114370e-03,1.802618238309438570e-01,-4.144560545682907104e-02,8.716624230146408081e-02,-5.254990980029106140e-02
-3.636363636363633134e-01,1.842426732605850423e-02,1.241903802313836375e-01,-2.411922998726367950e-02,9.829980134963989258e-02,-3.643349558115005493e-02
-2.828282828282824291e-01,4.608513242896880580e-02,7.695348329978553281e-02,9.693641215562820435e-03,1.189414635300636292e-01,-4.220671486109495163e-03
-2.020202020202015447e-01,8.506878805533647780e-02,4.000133341333877296e-02,6.068062037229537964e-02,1.478050053119659424e-01,4.096048325300216675e-02
-1.212121212121211045e-01,1.340764690204322707e-01,1.458549101889279262e-02,1.251376867294311523e-01,1.849810332059860229e-01,9.638873487710952759e-02
-4.040404040404022012e-02,1.916350892879825907e-01,1.631155423341576005e-03,1.962008923292160034e-01,2.291931360960006714e-01,1.600754559040069580e-01
4.040404040404066421e-02,2.562196765436031143e-01,1.631155423341576005e-03,2.693650126457214355e-01,2.801569104194641113e-01,2.303993999958038330e-01
1.212121212121219926e-01,3.263529947435758194e-01,1.458549101889301293e-02,3.468863368034362793e-01,3.377127945423126221e-01,3.053419291973114014e-01
2.020202020202024329e-01,4.006752309700414294e-01,4.000133341333919623e-02,4.311223626136779785e-01,3.999831080436706543e-01,3.828276693820953369e-01
2.828282828282828731e-01,4.779842742609675121e-01,7.695348329978572710e-02,5.199713110923767090e-01,4.665117263793945312e-01,4.620361924171447754e-01
3.636363636363642016e-01,5.572517206405427359e-01,1.241903802313842203e-01,6.083713769912719727e-01,5.370000600814819336e-01,5.425656437873840332e-01
4.444444444444446418e-01,6.376214201438822338e-01,1.802618238309442456e-01,6.921230554580688477e-01,6.106042265892028809e-01,6.239490509033203125e-01
5.252525252525259702e-01,7.183970722496080263e-01,2.436441430425401178e-01,7.718124389648437500e-01,6.860687136650085449e-01,7.059298157691955566e-01
6.060606060606064105e-01,7.990240917882456273e-01,3.128449097510487276e-01,8.478423953056335449e-01,7.633911967277526855e-01,7.882121801376342773e-01
6.868686868686868507e-01,8.790694469570525804e-01,3.864783911071204558e-01,9.220511317253112793e-01,8.416224718093872070e-01,8.701223134994506836e-01
7.676767676767681792e-01,9.582018178450076862e-01,4.633110460574265121e-01,9.945645332336425781e-01,9.199486970901489258e-01,9.511514902114868164e-01
8.484848484848486194e-01,1.036173388127989092e+00,5.422815795111282089e-01,1.065862417221069336e+00,9.987341165542602539e-01,1.030520796775817871e+00
9.292929292929299478e-01,1.112803869367745335e+00,6.225022389602036244e-01,1.135413408279418945e+00,1.076256990432739258e+00,1.108520865440368652e+00
1.010101010101010388e+00,1.187966908889602102e+00,7.032480201886149862e-01,1.204493165016174316e+00,1.153659105300903320e+00,1.184664845466613770e+00
1.090909090909091717e+00,1.261578776398959878e+00,7.839392803894819073e-01,1.273377776145935059e+00,1.229662299156188965e+00,1.259277939796447754e+00
1.171717171717172157e+00,1.333589097270895696e+00,8.641217407010765017e-01,1.341754555702209473e+00,1.305095195770263672e+00,1.331993699073791504e+00
1.252525252525252597e+00,1.403973352925693030e+00,9.434464580548350687e-01,1.409621953964233398e+00,1.378607988357543945e+00,1.403477430343627930e+00
1.333333333333333925e+00,1.472726866892198672e+00,1.021651247531981888e+00,1.475421428680419922e+00,1.450109481811523438e+00,1.472702741622924805e+00
1.414141414141414366e+00,1.539860016996423608e+00,1.098544266084586107e+00,1.540787577629089355e+00,1.520604491233825684e+00,1.540769577026367188e+00
1.494949494949495694e+00,1.605394446111057860e+00,1.173989975864952795e+00,1.605099320411682129e+00,1.589846491813659668e+00,1.607035398483276367e+00
1.575757575757576134e+00,1.669360078327775110e+00,1.247897418755938848e+00,1.667853593826293945e+00,1.657446146011352539e+00,1.671885728836059570e+00
1.656565656565657463e+00,1.731792780179859825e+00,1.320210586563060673e+00,1.729111433029174805e+00,1.722501158714294434e+00,1.735055565834045410e+00
1.737373737373737903e+00,1.792732535760174883e+00,1.390900611868245207e+00,1.789704322814941406e+00,1.786505460739135742e+00,1.796886205673217773e+00
1.818181818181818343e+00,1.852222029622856647e+00,1.459959496156626013e+00,1.849560737609863281e+00,1.849095702171325684e+00,1.857190132141113281e+00
1.898989898989899672e+00,1.910305552275727514e+00,1.527395110472400175e+00,1.907978057861328125e+00,1.910281538963317871e+00,1.916007995605468750e+00
1.979797979797980112e+00,1.967028160239834955e+00,1.593227234681948046e+00,1.964263558387756348e+00,1.969461679458618164e+00,1.973229646682739258e+00
2.060606060606061440e+00,2.022435036573412948e+00,1.657484435791502841e+00,2.020562410354614258e+00,2.027429103851318359e+00,2.029188394546508789e+00
2.141414141414141881e+00,2.076571008947930341e+00,1.720201619038345786e+00,2.074122190475463867e+00,2.083567619323730469e+00,2.083478212356567383e+00
2.222222222222222321e+00,2.129480191305014980e+00,1.781418115433322624e+00,2.128460645675659180e+00,2.139773607254028320e+00,2.136791944503784180e+00
2.303030303030303649e+00,2.181205722236836397e+00,1.841176195269111471e+00,2.179803371429443359e+00,2.192708492279052734e+00,2.188445806503295898e+00
2.383838383838384090e+00,2.231789578876241187e+00,1.899519918778524108e+00,2.231283426284790039e+00,2.245815277099609375e+00,2.239171266555786133e+00
2.464646464646465418e+00,2.281272449551872583e+00,1.956494252963208780e+00,2.280205011367797852e+00,2.296374797821044922e+00,2.288568019866943359e+00
2.545454545454545858e+00,2.329693651998107295e+00,2.012144398103185239e+00,2.328440189361572266e+00,2.345492601394653320e+00,2.336369037628173828e+00
2.626262626262627187e+00,2.377091086703567058e+00,2.066515279121818871e+00,2.376275539398193359e+00,2.394902706146240234e+00,2.383516788482666016e+00
2.707070707070707627e+00,2.423501217189854451e+00,2.119651166309552526e+00,2.422214984893798828e+00,2.441530227661132812e+00,2.429485559463500977e+00
2.787878787878788067e+00,2.468959070757059671e+00,2.171595397337048094e+00,2.467297315597534180e+00,2.486651182174682617e+00,2.474550962448120117e+00
2.868686868686869396e+00,2.513498254611820748e+00,2.222390178383406134e+00,2.512420654296875000e+00,2.532388687133789062e+00,2.518712520599365234e+00
2.949494949494949836e+00,2.557150983384267828e+00,2.272076446874506939e+00,2.555300951004028320e+00,2.575253248214721680e+00,2.561579704284667969e+00
3.030303030303031164e+00,2.599948114902754792e+00,2.320693782020256002e+00,2.599094629287719727e+00,2.617906570434570312e+00,2.603419542312622070e+00
3.111111111111111605e+00,2.641919191777674758e+00,2.368280352259441113e+00,2.640525579452514648e+00,2.658480167388916016e+00,2.644783973693847656e+00
3.191919191919192933e+00,2.683092486885693795e+00,2.414872891028485569e+00,2.680983066558837891e+00,2.698111057281494141e+00,2.685277223587036133e+00
3.272727272727273373e+00,2.723495051273018941e+00,2.460506694093939739e+00,2.722261667251586914e+00,2.737204074859619141e+00,2.724811077117919922e+00
3.353535353535353813e+00,2.763152763334447481e+00,2.505215633129961539e+00,2.761569261550903320e+00,2.774041414260864258e+00,2.764197349548339844e+00
3.434343434343435142e+00,2.802090378392287029e+00,2.549032181361640781e+00,2.800429582595825195e+00,2.810081481933593750e+00,2.802260875701904297e+00
3.515151515151515582e+00,2.840331578010557134e+00,2.591987447996341842e+00,2.839284420013427734e+00,2.845791578292846680e+00,2.840121030807495117e+00
3.595959595959596911e+00,2.877899018546646648e+00,2.634111218878294469e+00,2.876726150512695312e+00,2.878940582275390625e+00,2.876923084259033203e+00
3.676767676767677351e+00,2.914814378574021259e+00,2.675432001365870338e+00,2.914268016815185547e+00,2.912472248077392578e+00,2.913583755493164062e+00
3.757575757575757791e+00,2.951098404912912532e+00,2.715977071877504478e+00,2.950323820114135742e+00,2.943699359893798828e+00,2.949779987335205078e+00
3.838383838383839120e+00,2.986770957086900768e+00,2.755772524905464760e+00,2.986067533493041992e+00,2.974124431610107422e+00,2.985195636749267578e+00
3.919191919191919560e+00,3.021851050086556523e+00,2.794843322576124667e+00,3.021895170211791992e+00,3.003691673278808594e+00,3.020092010498046875e+00
4.000000000000000000e+00,3.056356895370425875e+00,2.833213344056216165e+00,3.056131362915039062e+00,3.032069921493530273e+00,3.054433345794677734e+00
