x, true, terminal, branch, dgm, bsde
-2.020202020202019888e+00,-8.393583750879262118e-01,-7.116603856128662642e-01,-8.449583053588867188e-01,-8.466973304748535156e-01,-8.355704545974731445e-01
-1.858585858585858119e+00,-8.293722582159945844e-01,-6.966054048596270754e-01,-8.354320526123046875e-01,-8.371860384941101074e-01,-8.254212141036987305e-01
-1.696969696969696351e+00,-8.188993041992722599e-01,-6.811165843776680884e-01,-8.254379034042358398e-01,-8.271101713180541992e-01,-8.150893449783325195e-01
-1.535353535353534582e+00,-8.079323963763793692e-01,-6.652170517643227754e-01,-8.149983286857604980e-01,-8.163869976997375488e-01,-8.047567605972290039e-01
-1.373737373737372813e+00,-7.964664304920301419e-01,-6.489333743053278258e-01,-8.040620088577270508e-01,-8.052226901054382324e-01,-7.943357229232788086e-01
-1.212121212121211933e+00,-7.844985499414358632e-01,-6.322954683245287644e-01,-7.924705147743225098e-01,-7.934197187423706055e-01,-7.834728956222534180e-01
-1.050505050505050164e+00,-7.720283759947292879e-01,-6.153364512909551554e-01,-7.804583311080932617e-01,-7.811897397041320801e-01,-7.719031572341918945e-01
-8.888888888888883955e-01,-7.590582278452995268e-01,-5.980924361500457032e-01,-7.679046988487243652e-01,-7.682911753654479980e-01,-7.593046426773071289e-01
-7.272727272727266268e-01,-7.455933268574127526e-01,-5.806022690017356158e-01,-7.547078132629394531e-01,-7.548854947090148926e-01,-7.453298568725585938e-01
-5.656565656565648581e-01,-7.316419790401047507e-01,-5.629072129869816532e-01,-7.408233880996704102e-01,-7.410160303115844727e-01,-7.308253049850463867e-01
-4.040404040404030894e-01,-7.172157295821661727e-01,-5.450505829901076682e-01,-7.262898683547973633e-01,-7.265043854713439941e-01,-7.171930074691772461e-01
-2.424242424242422089e-01,-7.023294832816397992e-01,-5.270773374345126827e-01,-7.109861969947814941e-01,-7.115740776062011719e-01,-7.046535015106201172e-01
-8.080808080808044025e-02,-6.870015849228154892e-01,-5.090336349598442167e-01,-6.950893998146057129e-01,-6.960247755050659180e-01,-6.914572715759277344e-01
8.080808080808132843e-02,-6.712538541174226658e-01,-4.909663650401556723e-01,-6.791397333145141602e-01,-6.800615191459655762e-01,-6.749821901321411133e-01
2.424242424242439853e-01,-6.551115698477754101e-01,-4.729226625654870952e-01,-6.628509759902954102e-01,-6.635296940803527832e-01,-6.573593616485595703e-01
4.040404040404048658e-01,-6.386034009287647750e-01,-4.549494170098921098e-01,-6.461570262908935547e-01,-6.465763449668884277e-01,-6.416755914688110352e-01
5.656565656565657463e-01,-6.217612798289471332e-01,-4.370927870130182358e-01,-6.291202902793884277e-01,-6.292346715927124023e-01,-6.276108622550964355e-01
7.272727272727284031e-01,-6.046202187289475560e-01,-4.193977309982641621e-01,-6.118202209472656250e-01,-6.114584803581237793e-01,-6.119406223297119141e-01
8.888888888888892836e-01,-5.872180683024926795e-01,-4.019075638499541858e-01,-5.941665768623352051e-01,-5.933287739753723145e-01,-5.945633649826049805e-01
1.050505050505051940e+00,-5.695952214214194953e-01,-3.846635487090446781e-01,-5.759494304656982422e-01,-5.748323202133178711e-01,-5.757396221160888672e-01
1.212121212121212821e+00,-5.517942657386558647e-01,-3.677045316754711246e-01,-5.574795007705688477e-01,-5.562589764595031738e-01,-5.571349263191223145e-01
1.373737373737373701e+00,-5.338595908117180766e-01,-3.510666256946720631e-01,-5.387662649154663086e-01,-5.373784303665161133e-01,-5.392727851867675781e-01
1.535353535353536358e+00,-5.158369570096824619e-01,-3.347829482356770026e-01,-5.201346278190612793e-01,-5.185116529464721680e-01,-5.215678811073303223e-01
1.696969696969697239e+00,-4.977730348169062680e-01,-3.188834156223318006e-01,-5.012141466140747070e-01,-4.995698332786560059e-01,-5.045199990272521973e-01
1.858585858585859896e+00,-4.797149242331849583e-01,-3.033945951403727581e-01,-4.826904833316802979e-01,-4.806478619575500488e-01,-4.874848425388336182e-01
2.020202020202020776e+00,-4.617096647122817532e-01,-2.883396143871336248e-01,-4.640296101570129395e-01,-4.617809355258941650e-01,-4.705225825309753418e-01
2.181818181818183433e+00,-4.438037464368452811e-01,-2.737381258228029357e-01,-4.454734325408935547e-01,-4.431677460670471191e-01,-4.529845118522644043e-01
2.343434343434344314e+00,-4.260426336773215916e-01,-2.596063231736039922e-01,-4.271203577518463135e-01,-4.244824945926666260e-01,-4.359852671623229980e-01
2.505050505050505194e+00,-4.084703105284139824e-01,-2.459570052636548265e-01,-4.088846743106842041e-01,-4.062092900276184082e-01,-4.188283085823059082e-01
2.666666666666667851e+00,-3.911288584849055838e-01,-2.327996820333186889e-01,-3.913678228855133057e-01,-3.884907066822052002e-01,-4.013634622097015381e-01
2.828282828282828731e+00,-3.740580741560506350e-01,-2.201407169421151777e-01,-3.737843334674835205e-01,-3.707871139049530029e-01,-3.840239048004150391e-01
2.989898989898991388e+00,-3.572951339883628785e-01,-2.079834996449543283e-01,-3.566802144050598145e-01,-3.536661267280578613e-01,-3.670651316642761230e-01
3.151515151515152269e+00,-3.408743112468609615e-01,-1.963286427518471378e-01,-3.398406803607940674e-01,-3.369302153587341309e-01,-3.499066233634948730e-01
3.313131313131314926e+00,-3.248267487776182461e-01,-1.851741966054057942e-01,-3.236764073371887207e-01,-3.207635283470153809e-01,-3.335076272487640381e-01
3.474747474747475806e+00,-3.091802893236180738e-01,-1.745158763042057859e-01,-3.078227639198303223e-01,-3.049467504024505615e-01,-3.172588348388671875e-01
3.636363636363636687e+00,-2.939593634704117942e-01,-1.643472956275718877e-01,-2.924265563488006592e-01,-2.896987497806549072e-01,-3.014042675495147705e-01
3.797979797979799343e+00,-2.791849337276292031e-01,-1.546602030425947572e-01,-2.774335443973541260e-01,-2.748647630214691162e-01,-2.859544157981872559e-01
3.959595959595960224e+00,-2.648744918636941059e-01,-1.454447155628337263e-01,-2.633629441261291504e-01,-2.608845829963684082e-01,-2.714953422546386719e-01
4.121212121212122881e+00,-2.510421054458085166e-01,-1.366895468491484689e-01,-2.495725154876708984e-01,-2.471655309200286865e-01,-2.571301460266113281e-01
4.282828282828283761e+00,-2.376985086210597342e-01,-1.283822265694726794e-01,-2.363204658031463623e-01,-2.340488135814666748e-01,-2.435853481292724609e-01
4.444444444444444642e+00,-2.248512315174570619e-01,-1.205093086438780992e-01,-2.230524122714996338e-01,-2.213510274887084961e-01,-2.301299571990966797e-01
4.606060606060607299e+00,-2.125047622418407278e-01,-1.130565665765969063e-01,-2.109712660312652588e-01,-2.093661129474639893e-01,-2.175292074680328369e-01
4.767676767676768179e+00,-2.006607352889741569e-01,-1.060091746050823014e-01,-1.988471150398254395e-01,-1.977427154779434204e-01,-2.055135965347290039e-01
4.929292929292930836e+00,-1.893181402275722625e-01,-9.935187386930721676e-02,-1.878087669610977173e-01,-1.867680251598358154e-01,-1.939433366060256958e-01
5.090909090909091717e+00,-1.784735447630030891e-01,-9.306912321772464747e-02,-1.770050674676895142e-01,-1.763663887977600098e-01,-1.829020082950592041e-01
5.252525252525254373e+00,-1.681213266577707421e-01,-8.714523461818662886e-02,-1.665052622556686401e-01,-1.662279665470123291e-01,-1.726675331592559814e-01
5.414141414141415254e+00,-1.582539094834624627e-01,-8.156449343375099525e-02,-1.567403078079223633e-01,-1.568553894758224487e-01,-1.628822386264801025e-01
5.575757575757576134e+00,-1.488619977464500921e-01,-7.631126405769805832e-02,-1.475702971220016479e-01,-1.478851735591888428e-01,-1.538319885730743408e-01
