x, true, terminal, branch, dgm
-5.000000000000000000e+00,4.211104057944769465e+02,5.751127206880941003e+02,3.987863464355468750e+02,3.305682678222656250e+02
-4.898989898989898784e+00,3.881787149948620481e+02,5.324503734944082680e+02,3.549342651367187500e+02,3.305548706054687500e+02
-4.797979797979797567e+00,3.574344078614852833e+02,4.924111849188053043e+02,3.335641784667968750e+02,3.305395812988281250e+02
-4.696969696969697239e+00,3.287736363677453824e+02,4.548814130772234421e+02,3.023003234863281250e+02,3.305243225097656250e+02
-4.595959595959596022e+00,3.020950509358936529e+02,4.197498145344537761e+02,2.799205932617187500e+02,3.305077209472656250e+02
-4.494949494949494806e+00,2.772998004370359695e+02,3.869076443041413995e+02,2.561420898437500000e+02,3.304903869628906250e+02
-4.393939393939393590e+00,2.542915321911315232e+02,3.562486558487852903e+02,2.321960754394531250e+02,3.304744262695312500e+02
-4.292929292929293261e+00,2.329763919669932193e+02,3.276691010797380841e+02,2.132120361328125000e+02,3.304570617675781250e+02
-4.191919191919192045e+00,2.132630239822873079e+02,3.010677303572053916e+02,1.986267395019531250e+02,3.304404296875000000e+02
-4.090909090909090828e+00,1.950625709035340378e+02,2.763457924902469358e+02,1.853392791748046875e+02,3.304224243164062500e+02
-3.989898989898989612e+00,1.782886738461072582e+02,2.534070347367762963e+02,1.703715820312500000e+02,3.304038696289062500e+02
-3.888888888888888840e+00,1.628574723742343906e+02,2.321577028035604826e+02,1.545255889892578125e+02,3.303871459960937500e+02
-3.787878787878788067e+00,1.486876045009964855e+02,2.125065408462199912e+02,1.393043518066406250e+02,3.303697814941406250e+02
-3.686868686868686851e+00,1.357002066883281088e+02,1.943647914692290612e+02,1.257311172485351562e+02,3.303517456054687500e+02
-3.585858585858585634e+00,1.238189138470177539e+02,1.776461957259156748e+02,1.133559188842773438e+02,3.303316955566406250e+02
-3.484848484848484862e+00,1.129698593367074722e+02,1.622669931184614711e+02,1.021073760986328125e+02,3.303144531250000000e+02
-3.383838383838384090e+00,1.030816749658928160e+02,1.481459215979016335e+02,9.247750854492187500e+01,3.302963867187500000e+02
-3.282828282828282873e+00,9.408549099192303800e+01,1.352042175641248889e+02,8.357382965087890625e+01,3.302763671875000000e+02
-3.181818181818181657e+00,8.591493612100116195e+01,1.233656158658738207e+02,7.569828796386718750e+01,3.302629394531250000e+02
-3.080808080808080884e+00,7.850613750818374115e+01,1.125563498007446839e+02,6.891905212402343750e+01,3.302454833984375000e+02
-2.979797979797979668e+00,7.179772075738097215e+01,1.027051511151870926e+02,6.333723831176757812e+01,3.302261352539062500e+02
-2.878787878787878896e+00,6.573080992135676581e+01,9.374325000450461687e+01,5.880402374267578125e+01,3.302060852050781250e+02
-2.777777777777777679e+00,6.024902750172856969e+01,8.560437511285427092e+01,5.476463699340820312e+01,3.301906127929687500e+02
-2.676767676767676907e+00,5.529849444896759536e+01,7.822475353324678338e+01,5.107132339477539062e+01,3.301738586425781250e+02
-2.575757575757575690e+00,5.082783016239860530e+01,7.154311080754651186e+01,4.730550765991210938e+01,3.301590270996093750e+02
-2.474747474747474918e+00,4.678815249020007627e+01,6.550067092647152833e+01,4.361598587036132812e+01,3.301408081054687500e+02
-2.373737373737373701e+00,4.313307772940407858e+01,6.004115632959339877e+01,4.026230621337890625e+01,3.301253356933593750e+02
-2.272727272727272929e+00,3.981872062589635419e+01,5.511078790533750293e+01,3.706024169921875000e+01,3.301105041503906250e+02
-2.171717171717171713e+00,3.680369437441625990e+01,5.065828499098273596e+01,3.425856399536132812e+01,3.300936584472656250e+02
-2.070707070707070940e+00,3.404911061855685972e+01,4.663486537266172149e+01,3.171574401855468750e+01,3.300820617675781250e+02
-1.969696969696969724e+00,3.151857945076478984e+01,4.299424528536066958e+01,2.945400619506835938e+01,3.300691528320312500e+02
-1.868686868686868952e+00,2.917820941234037591e+01,3.969263941291949038e+01,2.742295265197753906e+01,3.300595092773437500e+02
-1.767676767676767735e+00,2.699660749343755839e+01,3.668876088803167335e+01,2.550452995300292969e+01,3.300479125976562500e+02
-1.666666666666666519e+00,2.494487913306395654e+01,3.394382129224440803e+01,2.375535964965820312e+01,3.300349731445312500e+02
-1.565656565656565746e+00,2.299662821908081156e+01,3.142153065595851302e+01,2.207297515869140625e+01,3.300259094238281250e+02
-1.464646464646464530e+00,2.112795708820300433e+01,2.908809745842843242e+01,2.050274467468261719e+01,3.300189208984375000e+02
-1.363636363636363757e+00,1.931746652599908387e+01,2.691222862776227842e+01,1.893799972534179688e+01,3.300119018554687500e+02
-1.262626262626262541e+00,1.754625576689121758e+01,2.486512954092178518e+01,1.749270248413085938e+01,3.300093383789062500e+02
-1.161616161616161769e+00,1.579792249415524097e+01,2.292050402372236206e+01,1.600227928161621094e+01,3.300029907226562500e+02
-1.060606060606060552e+00,1.405856283992060440e+01,2.105455435083302618e+01,1.454676055908203125e+01,3.300018310546875000e+02
-9.595959595959593358e-01,1.231677138517043346e+01,1.924598124577646630e+01,1.304020977020263672e+01,3.300000000000000000e+02
-8.585858585858590075e-01,1.056364115974149698e+01,1.747598388092902155e+01,1.160102748870849609e+01,3.299987792968750000e+02
-7.575757575757577911e-01,8.792763642324171514e+00,1.572825987752063526e+01,1.007454109191894531e+01,3.300021972656250000e+02
-6.565656565656565746e-01,7.000228760462511524e+00,1.398900530563493305e+01,8.429994583129882812e+00,3.300036010742187500e+02
-5.555555555555553582e-01,5.184624890554212051e+00,1.224691468420917673e+01,6.840541839599609375e+00,3.300089721679687500e+02
-4.545454545454550299e-01,3.347038857850623383e+00,1.049318098103427843e+01,5.082973957061767578e+00,3.300176391601562500e+02
-3.535353535353538135e-01,1.491055936456693543e+00,8.721495612754763371e+00,3.271827220916748047e+00,3.300262756347656250e+02
-2.525252525252525970e-01,-3.772401506689373463e-01,6.928048444868832867e+00,1.451760530471801758e+00,3.300342407226562500e+02
-1.515151515151513806e-01,-2.249267231713999671e+00,5.111527791728326164e+00,-5.254763364791870117e-01,3.300455017089843750e+02
-5.050505050505016413e-02,-4.113944686012581009e+00,3.273120416538722655e+00,-2.487752199172973633e+00,3.300599975585937500e+02
5.050505050505016413e-02,-5.957693444045104592e+00,1.416511531359165410e+00,-4.480385780334472656e+00,3.300744628906250000e+02
1.515151515151513806e-01,-7.764435987438402798e+00,-4.521152028976080928e-01,-6.486285209655761719e+00,3.300916137695312500e+02
2.525252525252525970e-01,-9.515596348965612350e+00,-2.324077676465166498e+00,-8.500988960266113281e+00,3.301093750000000000e+02
3.535353535353538135e-01,-1.119010011254624359e+01,-4.188195330723450738e+00,-1.039488029479980469e+01,3.301259155273437500e+02
